product_id,sku_id,referencia,ean,nombre,marca,descripcion,link_texto,url_producto,categoria_id,categoria_nombre,categoria_id_vtex,precio_normal,precio_oferta,precio_unitario,descuento_pct,tiene_descuento,disponible,moneda,colecciones,num_colecciones,imagen_url,fecha_extraccion
101102043,11473733,20426986,7750182008556,Agua con Gas SAN LUIS Sabor a Manzana Botella 625ml Paquete 6un,SAN LUIS,,agua-con-gas-san-luis-sabor-a-manzana-botella-625ml-paquete-6un,https://www.plazavea.com.pe/agua-con-gas-san-luis-sabor-a-manzana-botella-625ml-paquete-6un/p,6,Aguas,953,11.0,9.9,,10.0,True,True,PEN,Recicla Consciente,1,https://plazavea.vteximg.com.br/arquivos/ids/30411172/20426986.jpg?v=638727290399200000,2026-05-03 20:10
100514067,10734003,20283258,2200202832586,Agua sin Gas BELL'S Bidón 7L,BELL'S,,agua-sin-gas-bells-bidon-7l,https://www.plazavea.com.pe/agua-sin-gas-bells-bidon-7l/p,6,Aguas,950,5.4,4.9,,9.3,True,True,PEN,DIPTICO VERANO FRESCO | Ofertas de Verano | Plaza Vea | BELL'S ABARROTES Y BEBIDAS | Abarrotes y Bebidas Bell's | Marcas Propias,12,https://plazavea.vteximg.com.br/arquivos/ids/34443321/20283258.jpg?v=639129060469600000,2026-05-03 20:10
100427896,10619284,20281536,7750182007610,Agua sin Gas SAN LUIS Botella 750ml Paquete 15un,SAN LUIS,,agua-sin-gas-san-luis-botella-750ml-paquete-15un,https://www.plazavea.com.pe/agua-sin-gas-san-luis-botella-750ml-paquete-15un/p,6,Aguas,950,19.9,19.5,,2.0,True,True,PEN,Promoción Qatar Coca Cola | SAN LUIS | The Coca Cola Company | San Luis | plazaVea | Bebidas / San Luis,11,https://plazavea.vteximg.com.br/arquivos/ids/29320815/20281536.jpg?v=638591621906130000,2026-05-03 20:10
83205,87631,20192727,,Agua sin Gas BELL'S Caja 20L,BELL'S,,agua-sin-gas-bells-caja-20l,https://www.plazavea.com.pe/agua-sin-gas-bells-caja-20l/p,6,Aguas,950,18.9,18.9,,,False,True,PEN,Nuestras Marcas | Nuestras Marcas | Nuestras Marcas | BELL'S ABARROTES Y BEBIDAS | Abarrotes y Bebidas Bell's,9,https://plazavea.vteximg.com.br/arquivos/ids/534533/20192727.jpg?v=637420539946500000,2026-05-03 20:10
69795,72535,20189389,,Agua de Mesa SAN CARLOS Sin Gas Caja 20L,SAN CARLOS,,agua-de-mesa-san-carlos-sin-gas-caja-20l,https://www.plazavea.com.pe/agua-de-mesa-san-carlos-sin-gas-caja-20l/p,6,Aguas,950,23.9,23.9,,,False,True,PEN,DIPTICO VERANO FRESCO | Vive el verano | Especial Parrillas | Ofertas de Verano | Plaza Vea | Bidones y Cajas de Agua,11,https://plazavea.vteximg.com.br/arquivos/ids/410178/20189389.jpg?v=637358836395070000,2026-05-03 20:10
5567,5650,131594,7750298000710,Agua de Mesa SAN LUIS Con Gas Botella 2.5L,SAN LUIS,,agua-de-mesa-san-luis-con-gas-botella-2-5l,https://www.plazavea.com.pe/agua-de-mesa-san-luis-con-gas-botella-2-5l/p,6,Aguas,950,3.5,3.5,,,False,True,PEN,Delivery Express | Colección FOOD Express | Gana con Inca Kola | Promoción Qatar Coca Cola | SAN LUIS,9,https://plazavea.vteximg.com.br/arquivos/ids/29320806/131594.jpg?v=638591621497870000,2026-05-03 20:10
5322,5173,986668,,Agua sin Gas CIELO Botella 625ml Paquete 6un,CIELO,,agua-de-mesa-cielo-sin-gas-paquete-6un-botella-625ml,https://www.plazavea.com.pe/agua-de-mesa-cielo-sin-gas-paquete-6un-botella-625ml/p,6,Aguas,950,6.9,6.9,,,False,True,PEN,Delivery Express,1,https://plazavea.vteximg.com.br/arquivos/ids/29322560/986668.jpg?v=638593270177470000,2026-05-03 20:10
101934081,12282199,20571239,,Agua con Gas CIELO Gasificada Sabor a Naranja Botella 600ml,CIELO,,agua-con-gas-cielo-gasificada-sabor-a-naranja-botella-600ml-20571239,https://www.plazavea.com.pe/agua-con-gas-cielo-gasificada-sabor-a-naranja-botella-600ml-20571239/p,6,Aguas,953,1.9,1.7,,10.5,True,True,PEN,plazaVea | Novedades | 2026,1,https://plazavea.vteximg.com.br/arquivos/ids/34477810/20571239.jpg?v=639130847476800000,2026-05-03 20:10
101707591,12090140,20565813,7750182008761,Agua sin Gas SAN LUIS Sabor a Arándano Botella 625ml,SAN LUIS,null,agua-sin-gas-san-luis-sabor-a-arandano-botella-625ml,https://www.plazavea.com.pe/agua-sin-gas-san-luis-sabor-a-arandano-botella-625ml/p,6,Aguas,953,1.9,1.9,,,False,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/32603599/20565813.jpg?v=638961881921270000,2026-05-03 20:10
101508857,11884096,20505659,7750670020916,Agua con Gas CIELO Sabor a Maracuyá Botella 600ml,CIELO,,agua-con-gas-cielo-sabor-a-maracuya-botella-600ml,https://www.plazavea.com.pe/agua-con-gas-cielo-sabor-a-maracuya-botella-600ml/p,6,Aguas,953,1.9,1.7,,10.5,True,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/31662024/20505659.jpg?v=638875063472530000,2026-05-03 20:10
101508856,11884095,20505655,7750670020909,Agua con Gas CIELO Sabor a Limón Botella 600ml,CIELO,,agua-con-gas-cielo-sabor-a-limon-botella-600ml,https://www.plazavea.com.pe/agua-con-gas-cielo-sabor-a-limon-botella-600ml/p,6,Aguas,953,1.9,1.7,,10.5,True,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/31662023/20505655.jpg?v=638875063422100000,2026-05-03 20:10
101166369,11542668,20326649,7750670018104,Agua Alcalina sin Gas CIELO Botella 350ml Paquete 15un,CIELO,,agua-alcalina-sin-gas-cielo-botella-350ml-paquete-15un,https://www.plazavea.com.pe/agua-alcalina-sin-gas-cielo-botella-350ml-paquete-15un/p,6,Aguas,951,15.5,15.5,,,False,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/30294816/20326649.jpg?v=638690999480000000,2026-05-03 20:10
100524782,10753209,20325719,7755224000673,Agua Mineral con Gas SOCOSANI Botella 500ml Paquete 6un,SOCOSANI,,agua-mineral-con-gas-socosani-botella-500ml-paquete-6un,https://www.plazavea.com.pe/agua-mineral-con-gas-socosani-botella-500ml-paquete-6un/p,6,Aguas,951,10.9,10.9,,,False,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/22590591/20325719.jpg?v=638053721973130000,2026-05-03 20:10
99964212,10056647,20206044,7401005911224,Agua sin Gas SAN CARLOS Botella 3L Paquete 2un,SAN CARLOS,,agua-sin-gas-san-carlos-botella-3l-paquete-2un,https://www.plazavea.com.pe/agua-sin-gas-san-carlos-botella-3l-paquete-2un/p,6,Aguas,950,6.9,6.9,,,False,True,PEN,Aguas Formatos Grandes,1,https://plazavea.vteximg.com.br/arquivos/ids/34358806/20206044.jpg?v=639125035206330000,2026-05-03 20:10
99959631,10053567,20205640,7750182007122,Agua SAN LUIS sin Gas Botella 1L Six Pack,SAN LUIS,,agua-san-luis-sin-gas-botella-1l-six-pack,https://www.plazavea.com.pe/agua-san-luis-sin-gas-botella-1l-six-pack/p,6,Aguas,950,10.5,10.5,,,False,True,PEN,Colección FOOD Express | SAN LUIS | The Coca Cola Company | San Luis | plazaVea | Bebidas / San Luis,6,https://plazavea.vteximg.com.br/arquivos/ids/29320812/20205640.jpg?v=638591621779070000,2026-05-03 20:10
48986,49384,20172148,,Agua Tónica EVERVESS Botella 1.5L,EVERVESS,,agua-tonica-evervess-botella-1-5l,https://www.plazavea.com.pe/agua-tonica-evervess-botella-1-5l/p,6,Aguas,952,6.9,6.7,,2.9,True,True,PEN,Delivery Express | Colección FOOD Express | Vive el verano | Complementos bebidas| Menú Verano,4,https://plazavea.vteximg.com.br/arquivos/ids/19996486/20172148.jpg?v=638017645703670000,2026-05-03 20:10
27049,27010,20134746,,Agua BELL'S sin Gas Botella 2.5L,BELL'S,,agua-de-mesa-bells-sin-gas-botella-2-5l,https://www.plazavea.com.pe/agua-de-mesa-bells-sin-gas-botella-2-5l/p,6,Aguas,950,1.99,1.99,,,False,True,PEN,Delivery Express | Colección FOOD Express | Nuestras Marcas | Recicla Consciente | Nuestras Marcas,12,https://plazavea.vteximg.com.br/arquivos/ids/34331941/20134746.jpg?v=639124909259370000,2026-05-03 20:10
131,149,1046239002,7750670313537,Agua de Mesa CIELO Sin Gas Botella 2.5L,CIELO,,agua-de-mesa-cielo-sin-gas-botella-2-5l,https://www.plazavea.com.pe/agua-de-mesa-cielo-sin-gas-botella-2-5l/p,6,Aguas,950,2.9,2.5,,13.8,True,True,PEN,Ofertas Oh! | Delivery Express | Colección FOOD Express | Agora Producción pendientes PlazaVea | plazaVea | Bebidas | 01.05 al 03.05,5,https://plazavea.vteximg.com.br/arquivos/ids/29322561/1046239002.jpg?v=638593270216670000,2026-05-03 20:10
101989241,12334019,20621703,,Agua Saborizada con Gas LOA Sabor a Mandarina Botella 625ml,LOA,,agua-saborizada-con-gas-loa-sabor-a-mandarina-botella-625ml-20621703,https://www.plazavea.com.pe/agua-saborizada-con-gas-loa-sabor-a-mandarina-botella-625ml-20621703/p,6,Aguas,953,1.7,1.7,,,False,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/34262459/20621703.jpg?v=639117090556430000,2026-05-03 20:10
101989239,12334017,20621702,,Agua Saborizada con Gas LOA Sabor a Granadilla Botella 625ml,LOA,,agua-saborizada-con-gas-loa-sabor-a-granadilla-botella-625ml-20621702,https://www.plazavea.com.pe/agua-saborizada-con-gas-loa-sabor-a-granadilla-botella-625ml-20621702/p,6,Aguas,953,1.7,1.7,,,False,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/34262487/20621702.jpg?v=639117094409200000,2026-05-03 20:10
101838503,12199043,20569270,,Agua sin Gas CIELO Sport Botella 1L Paquete 6un,CIELO,,agua-sin-gas-cielo-sport-botella-1l-paquete-6un-20569270,https://www.plazavea.com.pe/agua-sin-gas-cielo-sport-botella-1l-paquete-6un-20569270/p,6,Aguas,951,14.5,13.2,,9.0,True,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/34471404/20569270.jpg?v=639130821503470000,2026-05-03 20:10
101684532,12069758,20565395,7750670021043,Agua con Gas CIELO Sabor a a Limón Botella 1.72L,CIELO,,agua-con-gas-cielo-sabor-a-a-limon-botella-1-72l-20565395,https://www.plazavea.com.pe/agua-con-gas-cielo-sabor-a-a-limon-botella-1-72l-20565395/p,6,Aguas,953,4.2,3.9,,7.1,True,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/34370713/20565395.jpg?v=639125110809070000,2026-05-03 20:10
101443677,11819737,20501940,7751731006825,Agua Ligera Saborizada LOA de Lima Limón Botella 625ml,LOA,,agua-ligera-saborizada-loa-de-lima-limon-botella-625ml,https://www.plazavea.com.pe/agua-ligera-saborizada-loa-de-lima-limon-botella-625ml/p,6,Aguas,953,1.7,1.4,,17.6,True,True,PEN,Aniversario Makro del 30.06 al 16.07,1,https://plazavea.vteximg.com.br/arquivos/ids/34366769/20501940.jpg?v=639125087997170000,2026-05-03 20:10
101442458,11818535,20503662,7751731007112,Agua Gasificada LOA Sabor a Manzana Botella 625ml,LOA,,agua-gasificada-loa-sabor-a-manzana-botella-625ml,https://www.plazavea.com.pe/agua-gasificada-loa-sabor-a-manzana-botella-625ml/p,6,Aguas,953,1.7,1.4,,17.6,True,True,PEN,Aniversario Makro del 30.06 al 16.07,1,https://plazavea.vteximg.com.br/arquivos/ids/34367215/20503662.jpg?v=639125090969630000,2026-05-03 20:10
101442289,11818366,20501939,7751731006818,Agua Ligera Saborizada LOA de Piña Botella 625ml,LOA,,agua-ligera-saborizada-loa-de-pina-botella-625ml,https://www.plazavea.com.pe/agua-ligera-saborizada-loa-de-pina-botella-625ml/p,6,Aguas,953,1.7,1.4,,17.6,True,True,PEN,Aniversario Makro del 30.06 al 16.07,1,https://plazavea.vteximg.com.br/arquivos/ids/34366768/20501939.jpg?v=639125087982700000,2026-05-03 20:10
100962678,11331427,20402693,7750182008037,Agua sin Gas SAN LUIS Limón Botella 625ml Paquete 6un,SAN LUIS,,agua-sin-gas-san-luis-limon-botella-625ml-paquete-6un,https://www.plazavea.com.pe/agua-sin-gas-san-luis-limon-botella-625ml-paquete-6un/p,6,Aguas,953,11.0,10.7,,2.7,True,True,PEN,Powerade,1,https://plazavea.vteximg.com.br/arquivos/ids/29320820/20402693.jpg?v=638591622118500000,2026-05-03 20:10
100827571,11124732,20376680,7750182007757,Agua con Gas SAN LUIS Sabor a Manzana Botella 625ml,SAN LUIS,,agua-con-gas-san-luis-sabor-a-manzana-botella-625-ml,https://www.plazavea.com.pe/agua-con-gas-san-luis-sabor-a-manzana-botella-625-ml/p,6,Aguas,953,2.0,1.9,,5.0,True,True,PEN,San Luis | plazaVea | Bebidas / San Luis | plazaVea | San Luis | Powerade,4,https://plazavea.vteximg.com.br/arquivos/ids/29320818/20376680.jpg?v=638591622042170000,2026-05-03 20:10
100827570,11124731,20376687,7750182007764,Agua con Gas SAN LUIS Sabor a Maracuyá Botella 625ml,SAN LUIS,,agua-con-gas-san-luis-sabor-a-maracuya-botella-625ml,https://www.plazavea.com.pe/agua-con-gas-san-luis-sabor-a-maracuya-botella-625ml/p,6,Aguas,953,2.0,1.9,,5.0,True,True,PEN,San Luis | plazaVea | Bebidas / San Luis | plazaVea | San Luis | Powerade,4,https://plazavea.vteximg.com.br/arquivos/ids/29320817/20376687.jpg?v=638591621996900000,2026-05-03 20:10
100427894,10619282,20281538,7750182007603,Agua sin Gas SAN LUIS Botella 750ml Paquete 6un,SAN LUIS,,agua-sin-gas-san-luis-botella-750ml-paquete-6un,https://www.plazavea.com.pe/agua-sin-gas-san-luis-botella-750ml-paquete-6un/p,6,Aguas,950,8.5,8.5,,,False,True,PEN,Promoción Qatar Coca Cola | SAN LUIS | The Coca Cola Company | San Luis | plazaVea | Bebidas / San Luis,6,https://plazavea.vteximg.com.br/arquivos/ids/29320814/20281538.jpg?v=638591621863930000,2026-05-03 20:10
99941140,10033985,20197002,7750670015325,Agua sin Gas CIELO Alcalina Botella 650ml,CIELO,,agua-sin-gas-cielo-alcalina-botella-650ml,https://www.plazavea.com.pe/agua-sin-gas-cielo-alcalina-botella-650ml/p,6,Aguas,951,1.9,1.9,,,False,True,PEN,Colección FOOD Express | Recicla Consciente,2,https://plazavea.vteximg.com.br/arquivos/ids/29322643/20197002.jpg?v=638593276155730000,2026-05-03 20:10
41719,41689,20119837,7751655000763,Agua sin Gas SAN CARLOS Botella 3L,SAN CARLOS,,agua-sin-gas-san-carlos-botella-3l,https://www.plazavea.com.pe/agua-sin-gas-san-carlos-botella-3l/p,6,Aguas,951,3.5,2.9,,17.1,True,True,PEN,Delivery Express | Colección FOOD Express | plazaVea | Bebidas | 01.05 al 03.05,3,https://plazavea.vteximg.com.br/arquivos/ids/34331934/20119837.jpg?v=639124909207630000,2026-05-03 20:10
5188,5122,737791,77530974,Agua Mineral SAN MATEO Con Gas Botella 600ml,SAN MATEO,,agua-mineral-san-mateo-con-gas-botella-600ml,https://www.plazavea.com.pe/agua-mineral-san-mateo-con-gas-botella-600ml/p,6,Aguas,951,2.0,1.9,,5.0,True,True,PEN,Delivery Express | Colección FOOD Express | Promoción Corona Tropical,3,https://plazavea.vteximg.com.br/arquivos/ids/312649/737791.jpg?v=637219605151170000,2026-05-03 20:10
4966,5517,20032267,7750670009041,Agua sin Gas CIELO Sport Botella 1L,CIELO,,agua-de-mesa-cielo-sin-gas-tapa-sport-botella-1l,https://www.plazavea.com.pe/agua-de-mesa-cielo-sin-gas-tapa-sport-botella-1l/p,6,Aguas,950,2.5,2.0,,20.0,True,True,PEN,Delivery Express | Colección FOOD Express | Agora Producción pendientes PlazaVea | plazaVea | Mundo Bebidas,4,https://plazavea.vteximg.com.br/arquivos/ids/34331933/20032267.jpg?v=639124909200000000,2026-05-03 20:10
356,75,1005652002,7750670336901,Agua de mesa CIELO Con gas Botella 625ml,CIELO,,agua-de-mesa-cielo-con-gas-botella-625ml,https://www.plazavea.com.pe/agua-de-mesa-cielo-con-gas-botella-625ml/p,6,Aguas,950,1.3,1.3,,,False,True,PEN,Delivery Express | Colección FOOD Express | Agora Producción pendientes PlazaVea,3,https://plazavea.vteximg.com.br/arquivos/ids/29322562/1005652002.jpg?v=638593270256900000,2026-05-03 20:10
101989243,12334021,20621701,,Agua Saborizada con Gas LOA Sabor a Mandarina Botella 1.5L,LOA,,agua-saborizada-con-gas-loa-sabor-a-mandarina-botella-1-5l-20621701,https://www.plazavea.com.pe/agua-saborizada-con-gas-loa-sabor-a-mandarina-botella-1-5l-20621701/p,6,Aguas,953,3.7,3.7,,,False,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/34262457/20621701.jpg?v=639117085440470000,2026-05-03 20:10
101980655,12325481,20571520,,Agua sin Gas SAN LUIS Botella 3L,SAN LUIS,,agua-sin-gas-san-luis-botella-3l-pv-20571520,https://www.plazavea.com.pe/agua-sin-gas-san-luis-botella-3l-pv-20571520/p,6,Aguas,950,3.0,3.0,,,False,True,PEN,plazaVea | Novedades | 2026,1,https://plazavea.vteximg.com.br/arquivos/ids/34187114/20571520.jpg?v=639101362889130000,2026-05-03 20:10
101885949,12241625,20568566,,Agua con Gas BELL'S Botella 625ml,BELL'S,,agua-con-gas-bells-botella-625ml-20568566,https://www.plazavea.com.pe/agua-con-gas-bells-botella-625ml-20568566/p,6,Aguas,950,0.9,0.9,,,False,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/34470168/20568566.jpg?v=639130815162800000,2026-05-03 20:10
101442290,11818367,20501943,7751731006771,Agua Ligera LOA con Gas Botella 625ml,LOA,,agua-ligera-loa-con-gas-botella-625ml,https://www.plazavea.com.pe/agua-ligera-loa-con-gas-botella-625ml/p,6,Aguas,953,1.2,1.2,,,False,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/34366770/20501943.jpg?v=639125088005770000,2026-05-03 20:10
101201049,11578050,20466732,7751731006993,Agua LOA sin Gas Botella 625ml Six Pack,LOA,,agua-loa-sin-gas-botella-625ml-six-pack,https://www.plazavea.com.pe/agua-loa-sin-gas-botella-625ml-six-pack/p,6,Aguas,950,6.5,6.5,,,False,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/31375734/20466732.jpg?v=638838898019700000,2026-05-03 20:10
100892444,11244353,20392650,7750182007962,Agua sin Gas SAN LUIS Limón Botella 1.5L,SAN LUIS,,agua-sin-gas-san-luis-limon-botella-1-5l,https://www.plazavea.com.pe/agua-sin-gas-san-luis-limon-botella-1-5l/p,6,Aguas,953,4.0,4.0,,,False,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/29320819/20392650.jpg?v=638591622080030000,2026-05-03 20:10
100540403,10775156,20327850,7755224000352,Agua Mineral SOCOSANI Manzana Botella 500ml,SOCOSANI,,agua-mineral-socosani-manzana-botella-500ml,https://www.plazavea.com.pe/agua-mineral-socosani-manzana-botella-500ml/p,6,Aguas,953,2.0,1.6,,20.0,True,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/25682091/20327850.jpg?v=638107294486100000,2026-05-03 20:10
100540401,10775154,20327848,7755224000376,Agua Mineral SOCOSANI Frutos Rojos Botella 500ml,SOCOSANI,,agua-mineral-socosani-frutos-rojos-botella-500ml,https://www.plazavea.com.pe/agua-mineral-socosani-frutos-rojos-botella-500ml/p,6,Aguas,953,2.0,1.6,,20.0,True,True,PEN,,0,https://plazavea.vteximg.com.br/arquivos/ids/25682089/20327848.jpg?v=638107293917000000,2026-05-03 20:10
