product_id,sku_id,referencia,ean,nombre,marca,descripcion,link_texto,url_producto,categoria_id,categoria_nombre,categoria_id_vtex,precio_normal,precio_oferta,precio_unitario,unidades_por_pack,descuento_pct,tiene_descuento,disponible,moneda,cuotas_max,cuota_valor,oferta_valida_hasta,promos_activas,colecciones,num_colecciones,imagen_url,fecha_extraccion
101198089,11575068,M0000000334,,Agua Mineral SAN MATEO sin Gas Paquete 15 Botellas 600ml c/u,SAN MATEO,,agua-mineral-san-mateo-sin-gas-paquete-15-botellas-600ml-cu,https://www.makro.plazavea.com.pe/agua-mineral-san-mateo-sin-gas-paquete-15-botellas-600ml-cu/p,6,Aguas,951,22.5,18.6,1.24,15,17.3,True,True,PEN,1.0,18.6,2026-05-07T05:00:00Z,,Landing Makro | Refresca tu Hogar al por Mayor | Makro | Bebidas del 14.08 al 15.08 | Makro | Lo Mejor de la Semana | Makro | Mundo Horeca | Makro | Bebidas al por Mayor,9,https://plazavea.vteximg.com.br/arquivos/ids/30311347/830010-uxb.jpg?v=638700481265730000,2026-05-04 09:40
101197783,11574762,M0000000001,,Agua de Mesa CIELO Sin gas Paquete 15 Botellas 625ml c/u,CIELO,,agua-de-mesa-cielo-sin-gas-paquete-15-botellas-625ml-cu,https://www.makro.plazavea.com.pe/agua-de-mesa-cielo-sin-gas-paquete-15-botellas-625ml-cu/p,6,Aguas,950,18.0,10.95,0.73,15,39.2,True,True,PEN,1.0,10.95,2026-06-01T05:00:00Z,,Landing | Tag x15 | Landing Makro | Refresca tu Hogar al por Mayor | Makro | Mundo Bebidas para tu Negocio | Makro | Bebidas al por Mayor | Landing Makro | Bebidas al por mayor,7,https://plazavea.vteximg.com.br/arquivos/ids/30377812/1005652001-uxb.jpg?v=638719727949900000,2026-05-04 09:40
101198096,11575076,M0000000332,,Agua Mineral SAN MATEO Con Gas Paquete 15 Botellas 600ml c/u,SAN MATEO,,agua-mineral-san-mateo-con-gas-paquete-15-botellas-600ml-cu,https://www.makro.plazavea.com.pe/agua-mineral-san-mateo-con-gas-paquete-15-botellas-600ml-cu/p,6,Aguas,951,25.35,23.25,1.55,15,8.3,True,True,PEN,1.0,23.25,2099-01-02T05:00:00Z,,Landing | Tag x15 | Makro | Bebidas al por Mayor | Landing Makro | Bebidas al por mayor | Makro | Bebidas | 20.04 al 23.04,4,https://plazavea.vteximg.com.br/arquivos/ids/30377814/737791-uxb.jpg?v=638719727955370000,2026-05-04 09:40
101519667,11895261,M0000000482,,Agua con Gas CIELO Sabor a Manzana Paquete 12 Botellas 600ml c/u,CIELO,,agua-con-gas-cielo-manzana-paquete-12-botellas-600ml-c-u,https://www.makro.plazavea.com.pe/agua-con-gas-cielo-manzana-paquete-12-botellas-600ml-c-u/p,6,Aguas,951,22.8,12.48,1.04,12,45.3,True,True,PEN,1.0,12.48,2026-06-01T05:00:00Z,,Makro | Arma Tu Fiesta | Landing Makro | Bebidas al por mayor,2,https://plazavea.vteximg.com.br/arquivos/ids/31759181/M0000000482.jpg?v=638880568282900000,2026-05-04 09:40
101519666,11895260,M0000000481,,Agua con Gas CIELO Sabor a Maracuyá Paquete 12 Botellas 600ml c/u,CIELO,,agua-con-gas-cielo-maracuya-paquete-12-botellas-600ml-c-u,https://www.makro.plazavea.com.pe/agua-con-gas-cielo-maracuya-paquete-12-botellas-600ml-c-u/p,6,Aguas,951,22.8,12.48,1.04,12,45.3,True,True,PEN,1.0,12.48,2026-06-01T05:00:00Z,,Makro | Arma Tu Fiesta | Landing Makro | Bebidas al por mayor,2,https://plazavea.vteximg.com.br/arquivos/ids/31759180/M0000000481.jpg?v=638880568280700000,2026-05-04 09:40
101198124,11575103,M0000000349,,Agua Mineral SAN MATEO sin Gas Paquete 6 Botellas 2.5L c/u,SAN MATEO,,agua-mineral-san-mateo-sin-gas-paquete-6-botellas-2-5l-cu,https://www.makro.plazavea.com.pe/agua-mineral-san-mateo-sin-gas-paquete-6-botellas-2-5l-cu/p,6,Aguas,951,19.2,17.4,2.9,6,9.4,True,True,PEN,1.0,17.4,2099-01-02T05:00:00Z,,Landing | Tag x6 | Landing Makro | Bebidas al por mayor,2,https://plazavea.vteximg.com.br/arquivos/ids/31054019/968063-uxb.jpg?v=638784519744270000,2026-05-04 09:40
101198016,11574995,M0000000207,,Agua SAN LUIS sin Gas Paquete 15 Botellas 750ml c/u,SAN LUIS,,agua-san-luis-sin-gas-paquete-15-botellas-750ml-cu,https://www.makro.plazavea.com.pe/agua-san-luis-sin-gas-paquete-15-botellas-750ml-cu/p,6,Aguas,951,22.5,17.1,1.14,15,24.0,True,True,PEN,1.0,17.1,2099-01-02T05:00:00Z,,Landing Makro | Refresca tu Hogar al por Mayor | Makro | Bebidas al por Mayor | Landing Makro | Bebidas al por mayor,3,https://plazavea.vteximg.com.br/arquivos/ids/30377987/20281279-uxb.jpg?v=638719728393900000,2026-05-04 09:40
101197864,11574843,M0000000059,,Agua Mineral SAN MATEO Con Gas Paquete 6 Botellas 1.5L c/u,SAN MATEO,,agua-mineral-san-mateo-con-gas-paquete-6-botellas-1-5l-cu,https://www.makro.plazavea.com.pe/agua-mineral-san-mateo-con-gas-paquete-6-botellas-1-5l-cu/p,6,Aguas,951,18.0,12.9,2.15,6,28.3,True,True,PEN,1.0,12.9,2099-01-02T05:00:00Z,,Landing | Tag x6 | Landing Makro | Refresca tu Hogar al por Mayor | Landing Makro | Bebidas al por mayor,3,https://plazavea.vteximg.com.br/arquivos/ids/30294980/20077910-uxb.jpg?v=638691115502830000,2026-05-04 09:40
101197817,11574797,M0000000002,,Agua de Mesa CIELO con Gas Paquete 15 Botellas 625ml c/u,CIELO,,agua-de-mesa-cielo-con-gas-paquete-15-botellas-625ml-cu,https://www.makro.plazavea.com.pe/agua-de-mesa-cielo-con-gas-paquete-15-botellas-625ml-cu/p,6,Aguas,950,15.0,12.0,0.8,15,20.0,True,True,PEN,1.0,12.0,2099-01-02T05:00:00Z,,Landing | Tag x15 | Makro | Mundo Bebidas para tu Negocio | Landing Makro | Bebidas al por mayor,3,https://plazavea.vteximg.com.br/arquivos/ids/30377811/1005652002-uxb.jpg?v=638719727947870000,2026-05-04 09:40
101197806,11574785,M0000000005,,Agua sin Gas CIELO Paquete 6 Botellas 2.5L c/u,CIELO,,agua-sin-gas-cielo-paquete-6-botellas-2-5l-cu,https://www.makro.plazavea.com.pe/agua-sin-gas-cielo-paquete-6-botellas-2-5l-cu/p,6,Aguas,950,15.6,14.52,2.42,6,6.9,True,True,PEN,1.0,14.52,2026-06-01T05:00:00Z,,Landing | Tag x6 | Landing Makro | Refresca tu Hogar al por Mayor | Makro | Bebidas del 11.08 al 13.08 | Landing Makro | Bebidas al por mayor,4,https://plazavea.vteximg.com.br/arquivos/ids/30289099/1046239002-uxb.jpg?v=638690173423570000,2026-05-04 09:40
101197796,11574776,M0000000009,,Agua Mineral SAN LUIS Con Gas Paquete 15 Botellas 625ml c/u,SAN LUIS,,agua-mineral-san-luis-con-gas-paquete-15-botellas-625ml-cu,https://www.makro.plazavea.com.pe/agua-mineral-san-luis-con-gas-paquete-15-botellas-625ml-cu/p,6,Aguas,950,21.0,19.5,1.3,15,7.1,True,True,PEN,1.0,19.5,2099-01-02T05:00:00Z,,Landing | Tag x15 | Landing Makro | Bebidas al por mayor,2,https://plazavea.vteximg.com.br/arquivos/ids/30288960/126884-uxb.jpg?v=638690127200630000,2026-05-04 09:40
101197792,11574768,M0000000040,,Agua sin Gas CIELO Sport Paquete 6 Botellas 1L c/u,CIELO,,agua-sin-gas-cielo-tapa-sport-paquete-6-botellas-1l-cu,https://www.makro.plazavea.com.pe/agua-sin-gas-cielo-tapa-sport-paquete-6-botellas-1l-cu/p,6,Aguas,950,13.2,10.02,1.67,6,24.1,True,True,PEN,1.0,10.02,2099-01-02T05:00:00Z,,Landing | Tag x6 | Landing Makro | Refresca tu Hogar al por Mayor | Landing Makro | Bebidas al por mayor,3,https://plazavea.vteximg.com.br/arquivos/ids/31312081/20032267--1-.jpg.jpg?v=638836103526930000,2026-05-04 09:40
69795,72535,20189389,,Agua de Mesa SAN CARLOS Sin Gas Caja 20L,SAN CARLOS,,agua-de-mesa-san-carlos-sin-gas-caja-20l,https://www.makro.plazavea.com.pe/agua-de-mesa-san-carlos-sin-gas-caja-20l/p,6,Aguas,950,19.2,19.2,0.96,20,,False,True,PEN,1.0,19.2,3000-01-02T05:00:00Z,,DIPTICO VERANO FRESCO | Vive el verano | Especial Parrillas | Ofertas de Verano | Plaza Vea | Bidones y Cajas de Agua,11,https://plazavea.vteximg.com.br/arquivos/ids/410178/20189389.jpg?v=637358836395070000,2026-05-04 09:40
50307,51324,20173636,,Agua de Mesa SAN CARLOS sin Gas Botella 500ml Paquete 20un,SAN CARLOS,,agua-de-mesa-san-carlos-sin-gas-botella-500ml-paquete-20un,https://www.makro.plazavea.com.pe/agua-de-mesa-san-carlos-sin-gas-botella-500ml-paquete-20un/p,6,Aguas,950,13.9,13.9,0.7,20,,False,True,PEN,1.0,13.9,3000-01-02T05:00:00Z,,Delivery Express | Especial de Parrillas | plazaVea | Un Refrescante Verano | Aguas Formatos Grandes | Verano Refrescante,16,https://plazavea.vteximg.com.br/arquivos/ids/494235/20173636.jpg?v=637401924506630000,2026-05-04 09:40
5382,5248,20063486,7753749002059,Agua Mineral SAN MATEO Sin Gas Bidón 7L,SAN MATEO,,agua-mineral-san-mateo-sin-gas-bidon-7l,https://www.makro.plazavea.com.pe/agua-mineral-san-mateo-sin-gas-bidon-7l/p,6,Aguas,951,8.5,8.5,8.5,1,,False,True,PEN,1.0,8.5,3000-01-02T05:00:00Z,,Ofertas Oh! | Vive el verano | Carrusel Bebidas | Plaza Vea | Mix Bebidas | Promoción Corona Tropical,25,https://plazavea.vteximg.com.br/arquivos/ids/312658/20063486.jpg?v=637219605227630000,2026-05-04 09:40
5004,5530,20039976,,Agua sin Gas CIELO Caja 20L,CIELO,,agua-de-mesa-cielo-sin-gas-caja-20l,https://www.makro.plazavea.com.pe/agua-de-mesa-cielo-sin-gas-caja-20l/p,6,Aguas,950,22.5,22.5,1.12,20,,False,True,PEN,1.0,22.5,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Ofertas Oh! | Mix Bebidas | Los Precios Bajos en Bebidas están aquí | Lo mejor de la Semana | Disfruta la Final en casa,18,https://plazavea.vteximg.com.br/arquivos/ids/29322628/20039976.jpg?v=638593275411700000,2026-05-04 09:40
4839,5101,118275,,Agua sin Gas CIELO Bidón 7L,CIELO,,agua-de-mesa-cielo-sin-gas-bidon-7l,https://www.makro.plazavea.com.pe/agua-de-mesa-cielo-sin-gas-bidon-7l/p,6,Aguas,950,6.9,6.9,6.9,1,,False,True,PEN,1.0,6.9,3000-01-02T05:00:00Z,,Ofertas Oh! | Con estos precios celebras todos los días | Disfruta la Final en casa | plazaVea | Bebidas | Alienta con Precios Bajos,22,https://plazavea.vteximg.com.br/arquivos/ids/29322627/118275.jpg?v=638593275364030000,2026-05-04 09:40
101519665,11895259,M0000000480,,Agua con Gas CIELO Sabor a Limón Paquete 12 Botellas 600ml c/u,CIELO,,agua-con-gas-cielo-limon-paquete-12-botellas-600ml-c-u,https://www.makro.plazavea.com.pe/agua-con-gas-cielo-limon-paquete-12-botellas-600ml-c-u/p,6,Aguas,951,22.8,12.48,1.04,12,45.3,True,True,PEN,1.0,12.48,2026-06-01T05:00:00Z,,Makro | Arma Tu Fiesta | Landing Makro | Bebidas al por mayor,2,https://plazavea.vteximg.com.br/arquivos/ids/31759179/M0000000480.jpg?v=638880568278370000,2026-05-04 09:40
101393110,11769626,M0000000457,,Agua sin Gas ARO Paquete 24 Botellas 380ml c/u,ARO,,agua-sin-gas-aro-paquete-24-botellas-380ml-c-u,https://www.makro.plazavea.com.pe/agua-sin-gas-aro-paquete-24-botellas-380ml-c-u/p,6,Aguas,950,14.4,13.2,0.55,24,8.3,True,True,PEN,1.0,13.2,2099-01-02T05:00:00Z,,Makro | Marcas Propias | Landing Makro | Bebidas al por mayor | Makro | Bebidas | 20.04 al 23.04,3,https://plazavea.vteximg.com.br/arquivos/ids/31301986/20465393-uxb.jpg.jpg?v=638820652192000000,2026-05-04 09:40
101198049,11575028,M0000000255,,Agua con Gas SAN LUIS Sabor a Manzana Paquete 15 Botellas 625ml c/u,SAN LUIS,,agua-con-gas-san-luis-sabor-a-manzana-paquete-15-botellas-625ml-cu,https://www.makro.plazavea.com.pe/agua-con-gas-san-luis-sabor-a-manzana-paquete-15-botellas-625ml-cu/p,6,Aguas,953,30.0,25.5,1.7,15,15.0,True,True,PEN,1.0,25.5,2099-01-02T05:00:00Z,,Landing | Tag x15 | Makro | Arma Tu Fiesta | Landing Makro | Bebidas al por mayor,3,https://plazavea.vteximg.com.br/arquivos/ids/30377809/20376680-uxb.jpg?v=638719727942900000,2026-05-04 09:40
101197918,11574897,M0000000131,,Agua Tónica EVERVESS Paquete 6 Botellas 1.5L c/u,EVERVESS,,agua-tonica-evervess-paquete-6-botellas-1-5l-cu,https://www.makro.plazavea.com.pe/agua-tonica-evervess-paquete-6-botellas-1-5l-cu/p,6,Aguas,952,30.0,29.4,4.9,6,2.0,True,True,PEN,1.0,29.4,2099-01-02T05:00:00Z,,Landing | Tag x6 | Makro | Bebidas al por Mayor | Landing Makro | Bebidas al por mayor,3,https://plazavea.vteximg.com.br/arquivos/ids/30381142/20172148-uxb.jpg?v=638721293960170000,2026-05-04 09:40
101166497,11542796,20360737,7751731004463,Agua Ligera Sin Gas LOA Bidón 20L,LOA,,agua-ligera-sin-gas-loa-bidon-20l,https://www.makro.plazavea.com.pe/agua-ligera-sin-gas-loa-bidon-20l/p,6,Aguas,951,20.0,18.9,18.9,1,5.5,True,True,PEN,1.0,18.9,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Landing Makro | Bebidas al por mayor | Makro | Bebidas | 20.04 al 23.04,2,https://plazavea.vteximg.com.br/arquivos/ids/34362063/20360737.jpg?v=639125057724270000,2026-05-04 09:40
101166254,11542553,20283255,2200202832555,Agua sin Gas ARO Botella 7L,ARO,,agua-sin-gas-aro-botella-7l,https://www.makro.plazavea.com.pe/agua-sin-gas-aro-botella-7l/p,6,Aguas,951,5.5,5.5,5.5,1,,False,True,PEN,1.0,5.5,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Makro | Marcas Propias | Makro | Mundo Lleve Más Pague Menos | Landing Makro | Bebidas al por mayor | Makro | Mundo Marcas Propias | Makro | Bebidas | 20.04 al 23.04,5,https://plazavea.vteximg.com.br/arquivos/ids/30212940/20283255.jpg?v=638678724378130000,2026-05-04 09:40
101166196,11542495,20236859,2200202368597,Agua sin Gas ARO Caja 20L,ARO,,agua-sin-gas-aro-caja-20l,https://www.makro.plazavea.com.pe/agua-sin-gas-aro-caja-20l/p,6,Aguas,951,18.0,18.0,0.9,20,,False,True,PEN,1.0,18.0,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Landing Makro | Nuestras marcas | Landing Makro | Nuestras Marcas Carrusel | Landing Makro | Refresca tu hogar | Makro | Mundo Nuestras Marcas | Makro | Marcas Propias,10,https://plazavea.vteximg.com.br/arquivos/ids/34359636/20236859.jpg?v=639125041769770000,2026-05-04 09:40
5280,5493,945088,7750182000925,Agua de Mesa SAN LUIS Sin Gas Bidón 7L,SAN LUIS,,agua-de-mesa-san-luis-sin-gas-bidon-7l,https://www.makro.plazavea.com.pe/agua-de-mesa-san-luis-sin-gas-bidon-7l/p,6,Aguas,950,6.9,6.9,6.9,1,,False,True,PEN,1.0,6.9,3000-01-02T05:00:00Z,,Ofertas Oh! | Gana con Inca Kola | Promoción Qatar Coca Cola | SAN LUIS | The Coca Cola Company,14,https://plazavea.vteximg.com.br/arquivos/ids/29320807/945088.jpg?v=638591621544130000,2026-05-04 09:40
5158,5304,3936,,Agua SAN LUIS sin Gas Caja 20L,SAN LUIS,,agua-de-mesa-san-luis-sin-gas-caja-20l,https://www.makro.plazavea.com.pe/agua-de-mesa-san-luis-sin-gas-caja-20l/p,6,Aguas,950,23.2,23.2,1.16,20,,False,True,PEN,1.0,23.2,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,Ofertas Oh! | Recicla Consciente | Gana con Inca Kola | Promoción Qatar Coca Cola | SAN LUIS,29,https://plazavea.vteximg.com.br/arquivos/ids/29320804/3936.jpg?v=638591621402870000,2026-05-04 09:40
101934081,12282199,20571239,,Agua con Gas CIELO Gasificada Sabor a Naranja Botella 600ml,CIELO,,agua-con-gas-cielo-gasificada-sabor-a-naranja-botella-600ml-20571239,https://www.makro.plazavea.com.pe/agua-con-gas-cielo-gasificada-sabor-a-naranja-botella-600ml-20571239/p,6,Aguas,953,1.5,1.5,1.5,1,,False,True,PEN,1.0,1.5,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,plazaVea | Novedades | 2026,1,https://plazavea.vteximg.com.br/arquivos/ids/34477810/20571239.jpg?v=639130847476800000,2026-05-04 09:40
101916797,12268383,M0000000526,,Agua sin Gas SAN LUIS Sabor a Arándano Paquete 15 Botellas 625ml c/u,SAN LUIS,,pack-agua-sin-gas-san-luis-sabor-a-arandano-botella-625ml-x-15un,https://www.makro.plazavea.com.pe/pack-agua-sin-gas-san-luis-sabor-a-arandano-botella-625ml-x-15un/p,6,Aguas,953,30.0,25.5,1.7,15,15.0,True,True,PEN,1.0,25.5,2099-01-02T05:00:00Z,,,0,https://plazavea.vteximg.com.br/arquivos/ids/33866017/M0000000526.jpg?v=639070280444100000,2026-05-04 09:40
101547378,11922979,M0000000484,,Agua sin Gas SAN LUIS Paquete 12 Botellas 500ml c/u,SAN LUIS,,pack-agua-sin-gas-san-luis-botella-500ml-x-12,https://www.makro.plazavea.com.pe/pack-agua-sin-gas-san-luis-botella-500ml-x-12/p,6,Aguas,950,12.0,9.72,0.81,12,19.0,True,True,PEN,1.0,9.72,2099-01-02T05:00:00Z,,Landing Makro | Bebidas al por mayor,1,https://plazavea.vteximg.com.br/arquivos/ids/31842917/M0000000484.jpg?v=638899240679500000,2026-05-04 09:40
101444773,11820818,M0000000460,,Agua Ligera Saborizada LOA de Piña Paquete 15 Botellas 625ml c/u,LOA,,agua-ligera-saborizada-loa-pina-paquete-16-botellas-625ml-c-u,https://www.makro.plazavea.com.pe/agua-ligera-saborizada-loa-pina-paquete-16-botellas-625ml-c-u/p,6,Aguas,950,22.5,15.0,1.0,15,33.3,True,True,PEN,1.0,15.0,2026-05-07T05:00:00Z,,Makro | Arma Tu Fiesta | Landing Makro | Bebidas al por mayor,2,https://plazavea.vteximg.com.br/arquivos/ids/31394612/M0000000460.jpg?v=638839832843030000,2026-05-04 09:40
101239607,11616473,20468387,7751271036016,Agua de Mesa PURA VIDA sin Gas Caja 20L,PURA VIDA,,agua-de-mesa-pura-vida-sin-gas-caja-20l-20468387,https://www.makro.plazavea.com.pe/agua-de-mesa-pura-vida-sin-gas-caja-20l-20468387/p,6,Aguas,950,18.0,18.0,0.9,20,,False,True,PEN,1.0,18.0,3000-01-02T05:00:00Z,MAKRO-Bi-Precio|Vigente Oculto | MAKRO-Bi-Precio|Vigente Oculto,,0,https://plazavea.vteximg.com.br/arquivos/ids/30567640/20468387.jpg?v=638745133587900000,2026-05-04 09:40
101201054,11578055,20466728,7751731006986,Agua LOA sin Gas Botella 625ml 15 Pack,LOA,,agua-loa-sin-gas-botella-625ml-15-pack,https://www.makro.plazavea.com.pe/agua-loa-sin-gas-botella-625ml-15-pack/p,6,Aguas,950,14.9,11.9,11.9,1,20.1,True,True,PEN,1.0,11.9,3000-01-02T05:00:00Z,,,0,https://plazavea.vteximg.com.br/arquivos/ids/31375735/20466728.jpg?v=638838898060470000,2026-05-04 09:40
101198071,11575050,M0000000256,,Agua con Gas SAN LUIS Sabor a Maracuyá Paquete 15 Botellas 625ml c/u,SAN LUIS,,agua-con-gas-san-luis-sabor-a-maracuya-paquete-15-botellas-625ml-cu,https://www.makro.plazavea.com.pe/agua-con-gas-san-luis-sabor-a-maracuya-paquete-15-botellas-625ml-cu/p,6,Aguas,953,30.0,25.5,1.7,15,15.0,True,True,PEN,1.0,25.5,2099-01-02T05:00:00Z,,Landing | Tag x15 | Makro | Arma Tu Fiesta | Landing Makro | Bebidas al por mayor,3,https://plazavea.vteximg.com.br/arquivos/ids/30377810/20376687-uxb.jpg?v=638719727945530000,2026-05-04 09:40
101198017,11574996,M0000000224,,Agua sin Gas SAN LUIS Sabor Limón Paquete 15 Botellas 625ml c/u,SAN LUIS,,agua-sin-gas-san-luis-sabor-limon-paquete-15-botellas-625ml-cu,https://www.makro.plazavea.com.pe/agua-sin-gas-san-luis-sabor-limon-paquete-15-botellas-625ml-cu/p,6,Aguas,953,30.0,25.5,1.7,15,15.0,True,True,PEN,1.0,25.5,2099-01-02T05:00:00Z,,Landing | Tag x15 | Landing Makro | Refresca tu Hogar al por Mayor | Makro | Arma Tu Fiesta | Landing Makro | Bebidas al por mayor,4,https://plazavea.vteximg.com.br/arquivos/ids/30377820/20325720-uxb.jpg?v=638719727969730000,2026-05-04 09:40
101197980,11574959,M0000000159,,Agua San Luis Sin Gas Paquete 6 Botellas 1L c/u,SAN LUIS,,agua-san-luis-sin-gas-paquete-6-botellas-1l-cu,https://www.makro.plazavea.com.pe/agua-san-luis-sin-gas-paquete-6-botellas-1l-cu/p,6,Aguas,950,11.4,9.66,1.61,6,15.3,True,True,PEN,1.0,9.66,2099-01-02T05:00:00Z,,Landing | Tag x6 | Landing Makro | Refresca tu Hogar al por Mayor | Landing Makro | Bebidas al por mayor,3,https://plazavea.vteximg.com.br/arquivos/ids/30377816/20200646-uxb.jpg?v=638719727960070000,2026-05-04 09:40
101197881,11574860,M0000000091,,Agua sin Gas SAN CARLOS Paquete 4 Botellas 3L c/u,SAN CARLOS,,agua-sin-gas-san-carlos-paquete-4-botellas-3l-cu,https://www.makro.plazavea.com.pe/agua-sin-gas-san-carlos-paquete-4-botellas-3l-cu/p,6,Aguas,951,12.0,10.0,2.5,4,16.7,True,True,PEN,1.0,10.0,2099-01-02T05:00:00Z,,Landing | Tag x4 | Landing Makro | Bebidas al por mayor,2,https://plazavea.vteximg.com.br/arquivos/ids/30377819/20119837-uxb.jpg?v=638719727967100000,2026-05-04 09:40
101197809,11574788,M0000000011,,Agua Mineral SAN LUIS Con Gas Paquete 6 Botellas 2.5L c/u,SAN LUIS,,agua-mineral-san-luis-con-gas-paquete-6-botellas-2-5l-cu,https://www.makro.plazavea.com.pe/agua-mineral-san-luis-con-gas-paquete-6-botellas-2-5l-cu/p,6,Aguas,950,18.6,17.4,2.9,6,6.5,True,True,PEN,1.0,17.4,2099-01-02T05:00:00Z,,Landing | Tag x6 | Landing Makro | Bebidas al por mayor,2,https://plazavea.vteximg.com.br/arquivos/ids/30377813/131594-uxb.jpg?v=638719727952570000,2026-05-04 09:40
101197787,11574771,M0000000044,,Agua de Mesa SAN CARLOS con Gas Paquete 15 Botellas 500ml c/u,SAN CARLOS,,agua-de-mesa-san-carlos-con-gas-paquete-15-botellas-500ml-cu,https://www.makro.plazavea.com.pe/agua-de-mesa-san-carlos-con-gas-paquete-15-botellas-500ml-cu/p,6,Aguas,951,13.5,13.2,0.88,15,2.2,True,True,PEN,1.0,13.2,2099-01-02T05:00:00Z,,Landing | Tag x15 | Landing Makro | Bebidas al por mayor,2,https://plazavea.vteximg.com.br/arquivos/ids/30289186/20046229-uxb.jpg?v=638690252577570000,2026-05-04 09:40
101980655,12325481,20571520,,Agua sin Gas SAN LUIS Botella 3L,SAN LUIS,,agua-sin-gas-san-luis-botella-3l-pv-20571520,https://www.makro.plazavea.com.pe/agua-sin-gas-san-luis-botella-3l-pv-20571520/p,6,Aguas,950,3.0,3.0,3.0,1,,False,True,PEN,1.0,3.0,3000-01-02T05:00:00Z,,plazaVea | Novedades | 2026,1,https://plazavea.vteximg.com.br/arquivos/ids/34187114/20571520.jpg?v=639101362889130000,2026-05-04 09:40
101582264,11957823,M0000000489,,Agua con Gas CIELO Sabor a Manzana Paquete 12 Botellas 350ml c/u,CIELO,,agua-con-gas-cielo-sabor-a-manzana-paquete-12-botellas-350ml-c-u,https://www.makro.plazavea.com.pe/agua-con-gas-cielo-sabor-a-manzana-paquete-12-botellas-350ml-c-u/p,6,Aguas,953,14.4,12.48,1.04,12,13.3,True,True,PEN,1.0,12.48,2099-01-02T05:00:00Z,,Landing Makro | Bebidas al por mayor,1,https://plazavea.vteximg.com.br/arquivos/ids/31957194/M0000000489.jpg?v=638919151908400000,2026-05-04 09:40
101547379,11922980,M0000000483,,Agua LOA Gasificada Sabor a Manzana Paquete 15 Botellas 625ml c/u,LOA,,pack-agua-loa-gasificada-sabor-a-manzana-botella-625ml-x-15,https://www.makro.plazavea.com.pe/pack-agua-loa-gasificada-sabor-a-manzana-botella-625ml-x-15/p,6,Aguas,953,22.5,15.0,1.0,15,33.3,True,True,PEN,1.0,15.0,2026-05-07T05:00:00Z,,Makro | Arma Tu Fiesta | Landing Makro | Bebidas al por mayor | Makro| Precios Redondos |  23.04 al 06.05 | Makro | Precios Redondos 15|  23.04 al 06.05,4,https://plazavea.vteximg.com.br/arquivos/ids/31842918/M0000000483.jpg?v=638899240683600000,2026-05-04 09:40
101447161,11823112,M0000000462,,Agua Ligera Saborizada LOA de Lima Limón Paquete 15 Botellas 625ml c/u,LOA,,agua-ligera-saborizada-loa-lima-limon-paquete-15-botellas-625ml-c-u,https://www.makro.plazavea.com.pe/agua-ligera-saborizada-loa-lima-limon-paquete-15-botellas-625ml-c-u/p,6,Aguas,950,22.5,15.0,1.0,15,33.3,True,True,PEN,1.0,15.0,2026-05-07T05:00:00Z,,Makro | Arma Tu Fiesta | Landing Makro | Bebidas al por mayor | Makro| Precios Redondos |  23.04 al 06.05 | Makro | Precios Redondos 15|  23.04 al 06.05,4,https://plazavea.vteximg.com.br/arquivos/ids/31394614/M0000000462.jpg?v=638839832847230000,2026-05-04 09:40
101254908,11631709,M0000000449,,Agua sin Gas ARO Paquete 6 Botellas 2.5L c/u,ARO,,agua-sin-gas-aro-paquete-6-botellas-2-5l-c-u,https://www.makro.plazavea.com.pe/agua-sin-gas-aro-paquete-6-botellas-2-5l-c-u/p,6,Aguas,951,12.54,10.92,1.82,6,12.9,True,True,PEN,1.0,10.92,2099-01-02T05:00:00Z,,Landing | Tag x6 | Makro | Marcas Propias | Landing Makro | Bebidas al por mayor | Makro | Bebidas | 20.04 al 23.04,4,https://plazavea.vteximg.com.br/arquivos/ids/30762482/20236858-uxb.jpg.jpg?v=638767975304570000,2026-05-04 09:40
101198110,11575089,M0000000337,,Agua Mineral SAN LUIS sin Gas Paquete 6 Botellas 1L c/u,SAN LUIS,,agua-mineral-san-luis-sin-gas-paquete-6-botellas-1l-cu,https://www.makro.plazavea.com.pe/agua-mineral-san-luis-sin-gas-paquete-6-botellas-1l-cu/p,6,Aguas,951,14.4,14.16,2.36,6,1.7,True,True,PEN,1.0,14.16,2099-01-02T05:00:00Z,,Landing | Tag x6 | Landing Makro | Refresca tu Hogar al por Mayor | Landing Makro | Bebidas al por mayor,3,https://plazavea.vteximg.com.br/arquivos/ids/30289095/918448-uxb.jpg?v=638690173409570000,2026-05-04 09:40
