product_id,sku_id,referencia,ean,nombre,marca,descripcion,link_texto,url_producto,categoria_id,categoria_nombre,categoria_id_vtex,precio_normal,precio_oferta,precio_unitario,unidades_por_pack,descuento_pct,tiene_descuento,disponible,moneda,colecciones,num_colecciones,imagen_url,fecha_extraccion,vendedor,precio_cmr,patrocinado
113713094,113713095,,,Pepperoni Casa Europa Empaque 150 g,CASA EUROPA,Empaque 150 g,https://www.tottus.com.pe/tottus-pe/articulo/113713094/pepperoni-casa-europa-150-g/113713095,https://www.tottus.com.pe/tottus-pe/articulo/113713094/pepperoni-casa-europa-150-g/113713095,CATG10116,Italia,J0501013705,18.9,15.12,15.12,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41876754_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,14.18,False
113712230,113712231,,,Prosciutto de Lomo Casa Europa Empaque 100 g,CASA EUROPA,Empaque 100 g,https://www.tottus.com.pe/tottus-pe/articulo/113712230/prosciutto-de-lomo-casa-europa-100-g/113712231,https://www.tottus.com.pe/tottus-pe/articulo/113712230/prosciutto-de-lomo-casa-europa-100-g/113712231,CATG10116,Italia,J0501013701,18.9,15.12,15.12,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41545405_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,14.18,False
152765271,152765272,,,Prosciutto Culatello Villani Empaque 90 g,VILLANI,Empaque 90 g,https://www.tottus.com.pe/tottus-pe/articulo/152765271/prosciutto-culatello-villani-empaque-90-g/152765272,https://www.tottus.com.pe/tottus-pe/articulo/152765271/prosciutto-culatello-villani-empaque-90-g/152765272,CATG10116,Italia,J0501013706,48.5,38.8,38.8,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43643280_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,36.38,False
153089442,153089443,,,Prosciutto Villani Pastorello Empaque 70 g,VILLANI,Empaque 70 g,https://www.tottus.com.pe/tottus-pe/articulo/153089442/prosciutto-villani-pastorello-empaque-70-g/153089443,https://www.tottus.com.pe/tottus-pe/articulo/153089442/prosciutto-villani-pastorello-empaque-70-g/153089443,CATG10116,Italia,J0501013706,27.5,22.0,22.0,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43664465_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,20.63,False
152765278,152765280,,,Prosciutto Di Parma Villani Empaque 100 g,VILLANI,Empaque 100 g,https://www.tottus.com.pe/tottus-pe/articulo/152765278/prosciutto-di-parma-villani-empaque-100-g/152765280,https://www.tottus.com.pe/tottus-pe/articulo/152765278/prosciutto-di-parma-villani-empaque-100-g/152765280,CATG10116,Italia,J0501013706,51.5,41.2,41.2,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43643282_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,38.63,False
144752269,144752270,,,Mortadela La Genovesa con Pistachos Empaque 150 g,LA GENOVESA,Empaque 150 g,https://www.tottus.com.pe/tottus-pe/articulo/144752269/MORTADELA%20CON%20PISTACHOS%20SKIN%20X%20150G/144752270,https://www.tottus.com.pe/tottus-pe/articulo/144752269/MORTADELA%20CON%20PISTACHOS%20SKIN%20X%20150G/144752270,CATG10117,España,J0501013706,10.5,8.4,8.4,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43545505_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,7.88,False
144752271,144752272,,,Aperitivo Fiorentino La Genovesa Empaque 180 g,LA GENOVESA,Empaque 180 g,https://www.tottus.com.pe/tottus-pe/articulo/144752271/APERITIVO%20FIORENTINO%20SKIN%20X%20180G/144752272,https://www.tottus.com.pe/tottus-pe/articulo/144752271/APERITIVO%20FIORENTINO%20SKIN%20X%20180G/144752272,CATG10117,España,J0501013706,23.9,19.12,19.12,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43545515_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,17.93,False
144752245,144752246,,,Peperoni La Genovesa Empaque 120 g,LA GENOVESA,Empaque 120 g,https://www.tottus.com.pe/tottus-pe/articulo/144752245/PEPERONI%20SKIN%20X%20120G/144752246,https://www.tottus.com.pe/tottus-pe/articulo/144752245/PEPERONI%20SKIN%20X%20120G/144752246,CATG10117,España,J0501013705,13.5,10.8,10.8,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43545506_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,10.13,False
144946239,144946240,,,Aperitivo Palermo Skin La Genovesa Empaque 180 g,LA GENOVESA,Empaque 180 g,https://www.tottus.com.pe/tottus-pe/articulo/144946239/APERITIVO%20PALERMO%20SKIN%20X%20180G/144946240,https://www.tottus.com.pe/tottus-pe/articulo/144946239/APERITIVO%20PALERMO%20SKIN%20X%20180G/144946240,CATG10117,España,J0501013706,23.9,19.12,19.12,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43548265_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,17.93,False
144946367,144946368,,,Aperitivo Milanes Skin La Genovesa Empaque 180 g,LA GENOVESA,Empaque 180 g,https://www.tottus.com.pe/tottus-pe/articulo/144946367/APERITIVO%20MILANES%20SKIN%20X%20180G/144946368,https://www.tottus.com.pe/tottus-pe/articulo/144946367/APERITIVO%20MILANES%20SKIN%20X%20180G/144946368,CATG10117,España,J0501013706,23.9,19.12,19.12,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43548264_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,17.93,False
144752261,144752262,,,Antipasto Italiano La Genovesa Empaque 200 g,LA GENOVESA,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/144752261/ANTIPASTO%20ITALIANO%20SKIN%20X%20200G/144752262,https://www.tottus.com.pe/tottus-pe/articulo/144752261/ANTIPASTO%20ITALIANO%20SKIN%20X%20200G/144752262,CATG10117,España,J0501013706,36.5,29.2,29.2,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43545514_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,27.38,False
117265371,117265372,,,Chorizo Español Otto Kunz x Kg,OTTO KUNZ,100 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/117265371/CHORIZO%20ESPANOL%20OTTO%20KUNZ%20X%20KG/117265372,https://www.tottus.com.pe/tottus-pe/articulo/117265371/CHORIZO%20ESPANOL%20OTTO%20KUNZ%20X%20KG/117265372,CATG10117,España,J0501013705,140.0,112.0,112.0,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/10428548_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,105.0,False
123561604,123561605,,,Lomo Ahumado Otto Kunz x Kg,OTTO KUNZ,1 Kg Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/123561604/lomo-ahumado-otto-kunz-x-kg/123561605,https://www.tottus.com.pe/tottus-pe/articulo/123561604/lomo-ahumado-otto-kunz-x-kg/123561605,CATG10117,España,J0501013703,72.9,58.32,58.32,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/40683143_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,54.68,False
151746041,151746042,,,Salchichón Cular Extra La Leyenda Empaque 100 g,LA LEYENDA,Empaque 100 g,https://www.tottus.com.pe/tottus-pe/articulo/151746041/salchichon-cular-extra-la-leyenda-empaque-100-g/151746042,https://www.tottus.com.pe/tottus-pe/articulo/151746041/salchichon-cular-extra-la-leyenda-empaque-100-g/151746042,CATG10117,España,J0501013705,12.9,10.32,10.32,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43635616_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,9.68,False
116241016,116241017,,,Chorizo Vela Extra España e Hijos x Kg,ESPANA E HIJOS,80 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/116241016/chorizo-vela-extra/116241017,https://www.tottus.com.pe/tottus-pe/articulo/116241016/chorizo-vela-extra/116241017,CATG10117,España,J0501013705,44.9,44.9,44.9,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/42350904_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,,False
113711632,113711633,,,Jamón Inglés Otto Kunz Empaque 200 g,OTTO KUNZ,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/113711632/jamon-ingles-otto-kunz-empaque-200-g/113711633,https://www.tottus.com.pe/tottus-pe/articulo/113711632/jamon-ingles-otto-kunz-empaque-200-g/113711633,CATG10118,Jamón Pizzero e Inglés,J0501011307,14.9,12.4,12.4,1,16.8,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/10170980_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,11.7,False
119117217,119117219,,,Jamón Inglés Salchichería Alemana Empaque 200 g,SALCHICHERIA ALEMANA,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/119117217/jamon-ingles-salchicheria-alemana-empaque-200-g/119117219,https://www.tottus.com.pe/tottus-pe/articulo/119117217/jamon-ingles-salchicheria-alemana-empaque-200-g/119117219,CATG10118,Jamón Pizzero e Inglés,J0501011307,14.9,14.9,14.9,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43055671_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,,False
113711508,113711509,,,Jamón Inglés Braedt Balance Empaque 200 g,BRAEDT,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/113711508/jamon-ingles-braedt-balance-empaque-200-g/113711509,https://www.tottus.com.pe/tottus-pe/articulo/113711508/jamon-ingles-braedt-balance-empaque-200-g/113711509,CATG10118,Jamón Pizzero e Inglés,J0501011307,14.2,14.2,14.2,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41580368_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,,False
145823584,145823585,,,Jamon Pizzero Casa Europa Empaque 500 g,,Empaque 500 g,https://www.tottus.com.pe/tottus-pe/articulo/145823584/JAMON%20PIZZERO%20CASA%20EUROPA%20X%20500G/145823585,https://www.tottus.com.pe/tottus-pe/articulo/145823584/JAMON%20PIZZERO%20CASA%20EUROPA%20X%20500G/145823585,CATG10118,Jamón Pizzero e Inglés,J0501011308,23.9,23.9,23.9,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43555401_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,,False
113711948,113711949,,,Jamón Americano Suiza Empaque 180 g,SUIZA,Empaque 180 g,https://www.tottus.com.pe/tottus-pe/articulo/113711948/jamon-americano-suiza-empaque-180-g/113711949,https://www.tottus.com.pe/tottus-pe/articulo/113711948/jamon-americano-suiza-empaque-180-g/113711949,CATG10118,Jamón Pizzero e Inglés,J0501011308,6.7,6.7,6.7,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/40773787_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,,False
118938027,118938028,,,Jamón Inglés Premium Tottus Empaque 200 g,TOTTUS,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/118938027/jamon-ingles-premium-tottus-empaque-200-g/118938028,https://www.tottus.com.pe/tottus-pe/articulo/118938027/jamon-ingles-premium-tottus-empaque-200-g/118938028,CATG10118,Jamón Pizzero e Inglés,J0501011307,11.9,11.9,11.9,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/42842297_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,,False
113713290,113713291,,,Jamón Pizzero Braedt Empaque 480 g,BRAEDT,Empaque 480 g,https://www.tottus.com.pe/tottus-pe/articulo/113713290/jamon-pizzero-braedt-empaque-480-g/113713291,https://www.tottus.com.pe/tottus-pe/articulo/113713290/jamon-pizzero-braedt-empaque-480-g/113713291,CATG10118,Jamón Pizzero e Inglés,J0501011308,12.9,10.8,10.8,1,16.3,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/42372433_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,10.2,False
120785529,120785530,,,Jamón Inglés Suiza Bolsa 180 g,SUIZA,Bolsa 180 g,https://www.tottus.com.pe/tottus-pe/articulo/120785529/jamon-ingles-suiza-bolsa-180-g/120785530,https://www.tottus.com.pe/tottus-pe/articulo/120785529/jamon-ingles-suiza-bolsa-180-g/120785530,CATG10118,Jamón Pizzero e Inglés,J0501011307,14.5,11.5,0.06,180,20.7,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43098591_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,10.8,False
113715793,113715794,,,Jamón Pizzero Casa Europa Empaque 200 g,CASA EUROPA,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/113715793/jamon-pizzero-casa-europa-200-g/113715794,https://www.tottus.com.pe/tottus-pe/articulo/113715793/jamon-pizzero-casa-europa-200-g/113715794,CATG10118,Jamón Pizzero e Inglés,J0501011308,10.0,10.0,10.0,1,,False,True,PEN,,0,,2026-05-04 09:40,Por TOTTUS,,False
113712344,113712345,,,Jamón Inglés Casa Europa Empaque 200 g,CASA EUROPA,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/113712344/jamon-ingles-casa-europa-empaque-200-g/113712345,https://www.tottus.com.pe/tottus-pe/articulo/113712344/jamon-ingles-casa-europa-empaque-200-g/113712345,CATG10118,Jamón Pizzero e Inglés,J0501011307,16.9,14.6,14.6,1,13.6,True,True,PEN,,0,,2026-05-04 09:40,Por TOTTUS,13.8,False
119303415,119303416,,,Jamón Pizzero Braedt Empaque 200 g,BRAEDT,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/119303415/jamon-pizzero-braedt-empaque-200-g/119303416,https://www.tottus.com.pe/tottus-pe/articulo/119303415/jamon-pizzero-braedt-empaque-200-g/119303416,CATG10118,Jamón Pizzero e Inglés,J0501011308,5.9,5.9,5.9,1,,False,True,PEN,,0,,2026-05-04 09:40,Por TOTTUS,,False
113715171,113715172,,,Jamón Americano Suiza Empaque 500 g,SUIZA,Empaque 500 g,https://www.tottus.com.pe/tottus-pe/articulo/113715171/jamon-americano-suiza-empaque-500-g/113715172,https://www.tottus.com.pe/tottus-pe/articulo/113715171/jamon-americano-suiza-empaque-500-g/113715172,CATG10118,Jamón Pizzero e Inglés,J0501011308,15.5,14.1,14.1,1,9.0,True,True,PEN,,0,,2026-05-04 09:40,Por TOTTUS,13.3,False
123541807,123541808,,,Jamón Inglés Artesanal Braedt x Kg,BRAEDT,Empaque 200 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/123541807/jamon-ingles-artesanal-braedt-empaque-200-g/123541808,https://www.tottus.com.pe/tottus-pe/articulo/123541807/jamon-ingles-artesanal-braedt-empaque-200-g/123541808,CATG10118,Jamón Pizzero e Inglés,J0501011307,67.9,54.32,54.32,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/10166589_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,50.93,False
126043906,126043908,,,Jamón Inglés Casa Europa x Kg,CASA EUROPA,Empaque 100 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/126043906/jamon-ingles-casa-europa-x-kg/126043908,https://www.tottus.com.pe/tottus-pe/articulo/126043906/jamon-ingles-casa-europa-x-kg/126043908,CATG10118,Jamón Pizzero e Inglés,J0501011307,66.5,53.2,53.2,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43197956_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,49.88,False
123541957,123541958,,,Jamón Inglés Otto Kunz Kg,OTTO KUNZ,Empaque 200 g Aprox,https://www.tottus.com.pe/tottus-pe/articulo/123541957/Jam%C3%B3n%20Ingl%C3%A9s%20Otto%20Kunz%20Kg/123541958,https://www.tottus.com.pe/tottus-pe/articulo/123541957/Jam%C3%B3n%20Ingl%C3%A9s%20Otto%20Kunz%20Kg/123541958,CATG10118,Jamón Pizzero e Inglés,J0501011307,58.9,47.12,47.12,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/10170704_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,44.18,False
123541959,123541960,,,Jamón Pizza Otto Kunz x Kg,OTTO KUNZ,Empaque 1 Kg Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/123541959/jamon-pizza-otto-kunz-x-kg/123541960,https://www.tottus.com.pe/tottus-pe/articulo/123541959/jamon-pizza-otto-kunz-x-kg/123541960,CATG10118,Jamón Pizzero e Inglés,J0501011308,32.5,26.0,26.0,1,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/10170720_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,24.38,False
122030497,122030498,,,Jamón Inglés Braedt Empaque 200 g,BRAEDT,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/122030497/jamon-ingles-braedt-empaque-200-g/122030498,https://www.tottus.com.pe/tottus-pe/articulo/122030497/jamon-ingles-braedt-empaque-200-g/122030498,CATG10118,Jamón Pizzero e Inglés,J0501011307,12.5,12.5,12.5,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41778543_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,,False
118937991,118937992,,,Jamón para Pizza Tottus Empaque 500 g,TOTTUS,Empaque 500 g,https://www.tottus.com.pe/tottus-pe/articulo/118937991/jamon-para-pizza-tottus-empaque-500-g/118937992,https://www.tottus.com.pe/tottus-pe/articulo/118937991/jamon-para-pizza-tottus-empaque-500-g/118937992,CATG10118,Jamón Pizzero e Inglés,J0501011308,11.9,11.9,11.9,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/42842289_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:40,Por TOTTUS,,False
113705728,113705729,,,Jamón de Pavita Braedt Balance Empaque 200 g,BRAEDT,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/113705728/jamon-de-pavita-braedt-balance-empaque-200-g/113705729,https://www.tottus.com.pe/tottus-pe/articulo/113705728/jamon-de-pavita-braedt-balance-empaque-200-g/113705729,CATG10120,Jamón de Pavo y Pavita,J0501011302,11.6,11.6,11.6,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41580366_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:41,Por TOTTUS,,False
127359932,127359933,,,Jamón de Pechuga de Pavo Suiza Empaque 180 g,SUIZA,Empaque 180 g,https://www.tottus.com.pe/tottus-pe/articulo/127359932/jamon-de-pechuga-de-pavo-suiza-empaque-180-g/127359933,https://www.tottus.com.pe/tottus-pe/articulo/127359932/jamon-de-pechuga-de-pavo-suiza-empaque-180-g/127359933,CATG10120,Jamón de Pavo y Pavita,J0501011302,15.5,15.5,15.5,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43227465_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:41,Por TOTTUS,,False
135290483,135290486,,,Jamón de Pechuga de Pavo Casa Europa Empaque 200 g,CASA EUROPA,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/135290483/jamon-de-pechuga-de-pavo-casa-europa-empaque-200-g/135290486,https://www.tottus.com.pe/tottus-pe/articulo/135290483/jamon-de-pechuga-de-pavo-casa-europa-empaque-200-g/135290486,CATG10120,Jamón de Pavo y Pavita,J0501011302,16.9,16.9,16.9,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41495932_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:41,Por TOTTUS,,False
127976211,127976213,,,Jamón de Pavo Braedt Empaque 480 g,BRAEDT,Empaque 480 g,https://www.tottus.com.pe/tottus-pe/articulo/127976211/jamon-de-pavo-braedt-empaque-480-g/127976213,https://www.tottus.com.pe/tottus-pe/articulo/127976211/jamon-de-pavo-braedt-empaque-480-g/127976213,CATG10120,Jamón de Pavo y Pavita,J0501011302,20.5,20.5,20.5,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43248357_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:41,Por TOTTUS,,False
113709953,113709954,,,Jamón de Pechuga de Pavo Braedt Balance Empaque 200 g,BRAEDT,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/113709953/jamon-de-pechuga-de-pavo-braedt-balance-empaque-200-g/113709954,https://www.tottus.com.pe/tottus-pe/articulo/113709953/jamon-de-pechuga-de-pavo-braedt-balance-empaque-200-g/113709954,CATG10120,Jamón de Pavo y Pavita,J0501011302,16.5,16.5,16.5,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41580367_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:41,Por TOTTUS,,False
124384438,124384441,,,Jamón de Pechuga de Pavo Ahumado Salchichería Alemana Empaque 200 g,SALCHICHERIA ALEMANA,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/124384438/jamon-pechuga-de-pavo-ahumado-salchicheria-alemana-200gr/124384441,https://www.tottus.com.pe/tottus-pe/articulo/124384438/jamon-pechuga-de-pavo-ahumado-salchicheria-alemana-200gr/124384441,CATG10120,Jamón de Pavo y Pavita,J0501011302,17.9,17.9,17.9,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43158064_2/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:41,Por TOTTUS,,False
115776619,115776620,,,Jamón de Pavita Otto Kunz Empaque 200 g,OTTO KUNZ,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/115776619/jamon-de-pavita-otto-kunz-empaque-200-g/115776620,https://www.tottus.com.pe/tottus-pe/articulo/115776619/jamon-de-pavita-otto-kunz-empaque-200-g/115776620,CATG10120,Jamón de Pavo y Pavita,J0501011302,14.9,14.9,14.9,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41452329_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:41,Por TOTTUS,,False
115915923,115915924,,,Jamon Braseado Tottus 150 g,TOTTUS,Envase 150 g,https://www.tottus.com.pe/tottus-pe/articulo/115915923/Jamon%20Braseado%20Tottus%20150%20g/115915924,https://www.tottus.com.pe/tottus-pe/articulo/115915923/Jamon%20Braseado%20Tottus%20150%20g/115915924,CATG10120,Jamón de Pavo y Pavita,J0501011301,12.9,12.9,12.9,1,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/42907362_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-04 09:41,Por TOTTUS,,False
115776419,115776420,,,Jamón de Pechuga de Pavo Ahumado Braedt Empaque 200 g,BRAEDT,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/115776419/jamon-de-pechuga-de-pavo-ahumado-braedt-empaque-200-g/115776420,https://www.tottus.com.pe/tottus-pe/articulo/115776419/jamon-de-pechuga-de-pavo-ahumado-braedt-empaque-200-g/115776420,CATG10120,Jamón de Pavo y Pavita,J0501011302,19.5,19.5,19.5,1,,False,True,PEN,,0,,2026-05-04 09:41,Por TOTTUS,,False
126043910,126043911,,,Jamón Artesano Casa Europa x Kg,CASA EUROPA,Empaque 100 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/126043910/jamon-artesano-casa-europa-x-kg/126043911,https://www.tottus.com.pe/tottus-pe/articulo/126043910/jamon-artesano-casa-europa-x-kg/126043911,CATG10120,Jamón de Pavo y Pavita,J0501011301,87.5,70.0,70.0,1,20.0,True,True,PEN,,0,,2026-05-04 09:41,Por TOTTUS,65.63,False
116966382,116966383,,,Jamón de Pavita San Fernando Empaque 200 g,SAN FERNANDO,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/116966382/jamon-de-pavita-san-fernando-empaque-200-g/116966383,https://www.tottus.com.pe/tottus-pe/articulo/116966382/jamon-de-pavita-san-fernando-empaque-200-g/116966383,CATG10120,Jamón de Pavo y Pavita,J0501011302,10.2,10.2,10.2,1,,False,True,PEN,,0,,2026-05-04 09:41,Por TOTTUS,,False
126044028,126044029,,,Jamón de Pierna Ahumada Casa Europa x Kg,CASA EUROPA,Empaque 100 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/126044028/jamon-de-pierna-ahumada-casa-europa-x-kg/126044029,https://www.tottus.com.pe/tottus-pe/articulo/126044028/jamon-de-pierna-ahumada-casa-europa-x-kg/126044029,CATG10120,Jamón de Pavo y Pavita,J0501011301,85.5,68.4,68.4,1,20.0,True,True,PEN,,0,,2026-05-04 09:41,Por TOTTUS,64.13,False
123561790,123561791,,,Jamón Crocante Casa Europa x Kg,CASA EUROPA,Empaque 100 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/123561790/jamon-crocante-casa-europa-x-kg/123561791,https://www.tottus.com.pe/tottus-pe/articulo/123561790/jamon-crocante-casa-europa-x-kg/123561791,CATG10120,Jamón de Pavo y Pavita,J0501011301,79.9,63.92,63.92,1,20.0,True,True,PEN,,0,,2026-05-04 09:41,Por TOTTUS,59.93,False
144752265,144752266,,,Jamón de Pechuga de Pavo La Genovesa con Aceite de Oliva Empaque 150 g,LA GENOVESA,Empaque 150 g,https://www.tottus.com.pe/tottus-pe/articulo/144752265/JAMON%20PECHUGA%20PAVO%20NAT%20AC%20OLIV%20X%20150G/144752266,https://www.tottus.com.pe/tottus-pe/articulo/144752265/JAMON%20PECHUGA%20PAVO%20NAT%20AC%20OLIV%20X%20150G/144752266,CATG10120,Jamón de Pavo y Pavita,J0501011302,14.5,14.5,14.5,1,,False,True,PEN,,0,,2026-05-04 09:41,Por TOTTUS,,False
125593593,125595597,,,Jamón de Pechuga de Pavo Casa Europa x Kg,CASA EUROPA,Empaque 100 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/125593593/jamon-de-pechuga-de-pavo-casa-europa-x-kg/125595597,https://www.tottus.com.pe/tottus-pe/articulo/125593593/jamon-de-pechuga-de-pavo-casa-europa-x-kg/125595597,CATG10120,Jamón de Pavo y Pavita,J0501011302,82.5,82.5,82.5,1,,False,True,PEN,,0,,2026-05-04 09:41,Por TOTTUS,,False
113707258,113707259,,,Jamón Ahumado Pavita San Fernando 150 g,SAN FERNANDO,Empaque 150g,https://www.tottus.com.pe/tottus-pe/articulo/113707258/jamon-ahumado-pavita-san-fernando-150-g/113707259,https://www.tottus.com.pe/tottus-pe/articulo/113707258/jamon-ahumado-pavita-san-fernando-150-g/113707259,CATG10120,Jamón de Pavo y Pavita,J0501011302,11.5,10.5,10.5,1,8.7,True,True,PEN,,0,,2026-05-04 09:41,Por TOTTUS,,False
