product_id,sku_id,referencia,ean,nombre,marca,descripcion,link_texto,url_producto,categoria_id,categoria_nombre,categoria_id_vtex,precio_normal,precio_oferta,precio_unitario,descuento_pct,tiene_descuento,disponible,moneda,colecciones,num_colecciones,imagen_url,fecha_extraccion,vendedor,precio_cmr,patrocinado
141106957,141106962,,,Pasta Andina Rigatoni Proteica Amor Bolsa 227 g,AMERICA ORGANICA,Bolsa 227 g,https://www.tottus.com.pe/tottus-pe/articulo/141106957/pasta-andina-rigatoni-proteica-amor-bolsa-227-g/141106962,https://www.tottus.com.pe/tottus-pe/articulo/141106957/pasta-andina-rigatoni-proteica-amor-bolsa-227-g/141106962,CATG17609,Pastas Especiales,J0101010802,23.9,23.9,23.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43492206_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:30,Por TOTTUS,,False
129606174,129606175,,,Pasta Farfalle Agnesi Empaque 500 g,AGNESI,Empaque 500 g,https://www.tottus.com.pe/tottus-pe/articulo/129606174/pasta-farfalle-agnesi-empaque-500-g/129606175,https://www.tottus.com.pe/tottus-pe/articulo/129606174/pasta-farfalle-agnesi-empaque-500-g/129606175,CATG17609,Pastas Especiales,J0101010802,16.5,16.5,16.5,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/10173380_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:30,Por TOTTUS,,False
137931422,137931423,,,Pasta Tipo Spaghetti Sabor Salsa Pesto Pastarotti 175 g,PASTAROTTI,Bolsa x 175g,https://www.tottus.com.pe/tottus-pe/articulo/137931422/pasta-tipo-spaghetti-sabor-salsa-pesto-pastarotti-175-g/137931423,https://www.tottus.com.pe/tottus-pe/articulo/137931422/pasta-tipo-spaghetti-sabor-salsa-pesto-pastarotti-175-g/137931423,CATG17609,Pastas Especiales,J0101011203,10.9,10.9,10.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43418931_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:30,Por TOTTUS,,False
137936803,137936804,,,Pasta Alfredo Makegusto Envase 55 g,ARNABOLDI,Envase 55 g,https://www.tottus.com.pe/tottus-pe/articulo/137936803/pasta-alfredo-makegusto-envase-55-g/137936804,https://www.tottus.com.pe/tottus-pe/articulo/137936803/pasta-alfredo-makegusto-envase-55-g/137936804,CATG17609,Pastas Especiales,J0101010802,7.5,7.5,7.5,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43418934_01/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:30,Por TOTTUS,,False
137931426,137931427,,,Tagliolini Pastarotti con Salsa Carbonara Bolsa 175 g,PASTAROTTI,Bolsa 175 g,https://www.tottus.com.pe/tottus-pe/articulo/137931426/tagliolini-pastarotti-con-salsa-carbonara-bolsa-175-g/137931427,https://www.tottus.com.pe/tottus-pe/articulo/137931426/tagliolini-pastarotti-con-salsa-carbonara-bolsa-175-g/137931427,CATG17609,Pastas Especiales,J0101010802,10.9,10.9,10.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43418929_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:30,Por TOTTUS,,False
137931406,137931407,,,Pasta Napolitana Makegusto Envase 55 g,ARNABOLDI,Envase 55 g,https://www.tottus.com.pe/tottus-pe/articulo/137931406/pasta-napolitana-makegusto-envase-55-g/137931407,https://www.tottus.com.pe/tottus-pe/articulo/137931406/pasta-napolitana-makegusto-envase-55-g/137931407,CATG17609,Pastas Especiales,J0101010802,7.5,7.5,7.5,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43418933_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:30,Por TOTTUS,,False
137931450,137931451,,,Pasta Formaggi Makegusto Envase 55 g,ARNABOLDI,Envase 55 g,https://www.tottus.com.pe/tottus-pe/articulo/137931450/pasta-formaggi-makegusto-envase-55-g/137931451,https://www.tottus.com.pe/tottus-pe/articulo/137931450/pasta-formaggi-makegusto-envase-55-g/137931451,CATG17609,Pastas Especiales,J0101011203,7.5,7.5,7.5,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43418932_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:30,Por TOTTUS,,False
113715783,113715784,,,Fideo Pastinas de Verduras Montanara Bolsa 250 g,MONTANARA,Bolsa 250 g,https://www.tottus.com.pe/tottus-pe/articulo/113715783/fideo-pastinas-de-verduras-montanara-250-g/113715784,https://www.tottus.com.pe/tottus-pe/articulo/113715783/fideo-pastinas-de-verduras-montanara-250-g/113715784,CATG17609,Pastas Especiales,J0101010802,4.5,4.5,4.5,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/10203850_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:30,Por TOTTUS,,False
138189966,138189968,,,Pasta Spaghetti Gluten Free Garofalo Empaque 400 g,GAROFALO,Empaque 400 g,https://www.tottus.com.pe/tottus-pe/articulo/138189966/pasta-spaghetti-gluten-free-garofalo-empaque-400-g/138189968,https://www.tottus.com.pe/tottus-pe/articulo/138189966/pasta-spaghetti-gluten-free-garofalo-empaque-400-g/138189968,CATG17609,Pastas Especiales,J0101010802,22.9,22.9,22.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43423848_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:30,Por TOTTUS,,False
138189958,138189960,,,Pasta sin Gluten Garofalo Penne Rigate Bolsa 400 g,GAROFALO,Bolsa 400 g,https://www.tottus.com.pe/tottus-pe/articulo/138189958/pasta-sin-gluten-garofalo-penne-rigate-bolsa-400-g/138189960,https://www.tottus.com.pe/tottus-pe/articulo/138189958/pasta-sin-gluten-garofalo-penne-rigate-bolsa-400-g/138189960,CATG17609,Pastas Especiales,J0101010802,22.9,22.9,22.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43423849_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:30,Por TOTTUS,,False
117084417,117084418,,,Fideo Pennette Integral Agnesi 500 g,AGNESI,500 g,https://www.tottus.com.pe/tottus-pe/articulo/117084417/Fideo%20Pennette%20Integral%20Agnesi%20500%20g/117084418,https://www.tottus.com.pe/tottus-pe/articulo/117084417/Fideo%20Pennette%20Integral%20Agnesi%20500%20g/117084418,CATG17609,Pastas Especiales,J0101010802,14.91,14.91,14.91,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/40910994_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:30,Por TOTTUS,,False
113710490,113710491,,,Fusilli Orgánico América Bolsa 227 g,AMERICA ORGANICA,Bolsa 227 g,https://www.tottus.com.pe/tottus-pe/articulo/113710490/fusilli-organico-america-bolsa-227-g/113710491,https://www.tottus.com.pe/tottus-pe/articulo/113710490/fusilli-organico-america-bolsa-227-g/113710491,CATG17609,Pastas Especiales,J0101010802,18.9,18.9,18.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41158771_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:30,Por TOTTUS,,False
