product_id,sku_id,referencia,ean,nombre,marca,descripcion,link_texto,url_producto,categoria_id,categoria_nombre,categoria_id_vtex,precio_normal,precio_oferta,precio_unitario,descuento_pct,tiene_descuento,disponible,moneda,colecciones,num_colecciones,imagen_url,fecha_extraccion,vendedor,precio_cmr,patrocinado
116241016,116241017,,,Chorizo Vela Extra España e Hijos x Kg,ESPANA E HIJOS,80 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/116241016/chorizo-vela-extra/116241017,https://www.tottus.com.pe/tottus-pe/articulo/116241016/chorizo-vela-extra/116241017,CATG10117,España,J0501013705,44.9,44.9,44.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/42350904_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
123561604,123561605,,,Lomo Ahumado Otto Kunz x Kg,OTTO KUNZ,1 Kg Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/123561604/lomo-ahumado-otto-kunz-x-kg/123561605,https://www.tottus.com.pe/tottus-pe/articulo/123561604/lomo-ahumado-otto-kunz-x-kg/123561605,CATG10117,España,J0501013703,72.9,72.9,72.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/40683143_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
151746041,151746042,,,Salchichón Cular Extra La Leyenda Empaque 100 g,LA LEYENDA,Empaque 100 g,https://www.tottus.com.pe/tottus-pe/articulo/151746041/salchichon-cular-extra-la-leyenda-empaque-100-g/151746042,https://www.tottus.com.pe/tottus-pe/articulo/151746041/salchichon-cular-extra-la-leyenda-empaque-100-g/151746042,CATG10117,España,J0501013705,12.9,12.9,12.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43635616_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
113711632,113711633,,,Jamón Inglés Otto Kunz Empaque 200 g,OTTO KUNZ,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/113711632/jamon-ingles-otto-kunz-empaque-200-g/113711633,https://www.tottus.com.pe/tottus-pe/articulo/113711632/jamon-ingles-otto-kunz-empaque-200-g/113711633,CATG10118,Jamón Pizzero e Inglés,J0501011307,14.9,12.9,12.9,13.4,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/10170980_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,11.7,False
119117217,119117219,,,Jamón Inglés Salchichería Alemana Empaque 200 g,SALCHICHERIA ALEMANA,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/119117217/jamon-ingles-salchicheria-alemana-empaque-200-g/119117219,https://www.tottus.com.pe/tottus-pe/articulo/119117217/jamon-ingles-salchicheria-alemana-empaque-200-g/119117219,CATG10118,Jamón Pizzero e Inglés,J0501011307,14.9,14.9,14.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43055671_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
113711508,113711509,,,Jamón Inglés Braedt Balance Empaque 200 g,BRAEDT,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/113711508/jamon-ingles-braedt-balance-empaque-200-g/113711509,https://www.tottus.com.pe/tottus-pe/articulo/113711508/jamon-ingles-braedt-balance-empaque-200-g/113711509,CATG10118,Jamón Pizzero e Inglés,J0501011307,14.2,14.2,14.2,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41580368_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
118938027,118938028,,,Jamón Inglés Premium Tottus Empaque 200 g,TOTTUS,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/118938027/jamon-ingles-premium-tottus-empaque-200-g/118938028,https://www.tottus.com.pe/tottus-pe/articulo/118938027/jamon-ingles-premium-tottus-empaque-200-g/118938028,CATG10118,Jamón Pizzero e Inglés,J0501011307,11.9,11.9,11.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/42842297_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
113711948,113711949,,,Jamón Americano Suiza Empaque 180 g,SUIZA,Empaque 180 g,https://www.tottus.com.pe/tottus-pe/articulo/113711948/jamon-americano-suiza-empaque-180-g/113711949,https://www.tottus.com.pe/tottus-pe/articulo/113711948/jamon-americano-suiza-empaque-180-g/113711949,CATG10118,Jamón Pizzero e Inglés,J0501011308,6.7,6.7,6.7,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/40773787_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
145823584,145823585,,,Jamon Pizzero Casa Europa Empaque 500 g,,Empaque 500 g,https://www.tottus.com.pe/tottus-pe/articulo/145823584/JAMON%20PIZZERO%20CASA%20EUROPA%20X%20500G/145823585,https://www.tottus.com.pe/tottus-pe/articulo/145823584/JAMON%20PIZZERO%20CASA%20EUROPA%20X%20500G/145823585,CATG10118,Jamón Pizzero e Inglés,J0501011308,23.9,23.9,23.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43555401_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
122030497,122030498,,,Jamón Inglés Braedt Empaque 200 g,BRAEDT,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/122030497/jamon-ingles-braedt-empaque-200-g/122030498,https://www.tottus.com.pe/tottus-pe/articulo/122030497/jamon-ingles-braedt-empaque-200-g/122030498,CATG10118,Jamón Pizzero e Inglés,J0501011307,12.5,12.5,12.5,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41778543_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
113715793,113715794,,,Jamón Pizzero Casa Europa Empaque 200 g,CASA EUROPA,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/113715793/jamon-pizzero-casa-europa-200-g/113715794,https://www.tottus.com.pe/tottus-pe/articulo/113715793/jamon-pizzero-casa-europa-200-g/113715794,CATG10118,Jamón Pizzero e Inglés,J0501011308,10.0,10.0,10.0,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41538879_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
118937991,118937992,,,Jamón para Pizza Tottus Empaque 500 g,TOTTUS,Empaque 500 g,https://www.tottus.com.pe/tottus-pe/articulo/118937991/jamon-para-pizza-tottus-empaque-500-g/118937992,https://www.tottus.com.pe/tottus-pe/articulo/118937991/jamon-para-pizza-tottus-empaque-500-g/118937992,CATG10118,Jamón Pizzero e Inglés,J0501011308,11.9,11.9,11.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/42842289_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
120785529,120785530,,,Jamón Inglés Suiza Bolsa 180 g,SUIZA,Bolsa 180 g,https://www.tottus.com.pe/tottus-pe/articulo/120785529/jamon-ingles-suiza-bolsa-180-g/120785530,https://www.tottus.com.pe/tottus-pe/articulo/120785529/jamon-ingles-suiza-bolsa-180-g/120785530,CATG10118,Jamón Pizzero e Inglés,J0501011307,14.5,11.5,11.5,20.7,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43098591_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,10.8,False
123541959,123541960,,,Jamón Pizza Otto Kunz x Kg,OTTO KUNZ,Empaque 1 Kg Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/123541959/jamon-pizza-otto-kunz-x-kg/123541960,https://www.tottus.com.pe/tottus-pe/articulo/123541959/jamon-pizza-otto-kunz-x-kg/123541960,CATG10118,Jamón Pizzero e Inglés,J0501011308,32.5,32.5,32.5,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/10170720_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
123541957,123541958,,,Jamón Inglés Otto Kunz Kg,OTTO KUNZ,Empaque 200 g Aprox,https://www.tottus.com.pe/tottus-pe/articulo/123541957/Jam%C3%B3n%20Ingl%C3%A9s%20Otto%20Kunz%20Kg/123541958,https://www.tottus.com.pe/tottus-pe/articulo/123541957/Jam%C3%B3n%20Ingl%C3%A9s%20Otto%20Kunz%20Kg/123541958,CATG10118,Jamón Pizzero e Inglés,J0501011307,58.9,58.9,58.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/10170704_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
126043906,126043908,,,Jamón Inglés Casa Europa x Kg,CASA EUROPA,Empaque 100 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/126043906/jamon-ingles-casa-europa-x-kg/126043908,https://www.tottus.com.pe/tottus-pe/articulo/126043906/jamon-ingles-casa-europa-x-kg/126043908,CATG10118,Jamón Pizzero e Inglés,J0501011307,66.5,66.5,66.5,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43197956_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
113712344,113712345,,,Jamón Inglés Casa Europa Empaque 200 g,CASA EUROPA,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/113712344/jamon-ingles-casa-europa-empaque-200-g/113712345,https://www.tottus.com.pe/tottus-pe/articulo/113712344/jamon-ingles-casa-europa-empaque-200-g/113712345,CATG10118,Jamón Pizzero e Inglés,J0501011307,16.9,13.52,13.52,20.0,True,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/40904484_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
119303415,119303416,,,Jamón Pizzero Braedt Empaque 200 g,BRAEDT,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/119303415/jamon-pizzero-braedt-empaque-200-g/119303416,https://www.tottus.com.pe/tottus-pe/articulo/119303415/jamon-pizzero-braedt-empaque-200-g/119303416,CATG10118,Jamón Pizzero e Inglés,J0501011308,5.9,5.9,5.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41778544_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
123541807,123541808,,,Jamón Inglés Artesanal Braedt x Kg,BRAEDT,Empaque 200 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/123541807/jamon-ingles-artesanal-braedt-empaque-200-g/123541808,https://www.tottus.com.pe/tottus-pe/articulo/123541807/jamon-ingles-artesanal-braedt-empaque-200-g/123541808,CATG10118,Jamón Pizzero e Inglés,J0501011307,67.9,67.9,67.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/10166589_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
113705728,113705729,,,Jamón de Pavita Braedt Balance Empaque 200 g,BRAEDT,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/113705728/jamon-de-pavita-braedt-balance-empaque-200-g/113705729,https://www.tottus.com.pe/tottus-pe/articulo/113705728/jamon-de-pavita-braedt-balance-empaque-200-g/113705729,CATG10120,Jamón de Pavo y Pavita,J0501011302,11.6,11.6,11.6,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41580366_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
127359932,127359933,,,Jamón de Pechuga de Pavo Suiza Empaque 180 g,SUIZA,Empaque 180 g,https://www.tottus.com.pe/tottus-pe/articulo/127359932/jamon-de-pechuga-de-pavo-suiza-empaque-180-g/127359933,https://www.tottus.com.pe/tottus-pe/articulo/127359932/jamon-de-pechuga-de-pavo-suiza-empaque-180-g/127359933,CATG10120,Jamón de Pavo y Pavita,J0501011302,15.5,15.5,15.5,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43227465_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
135290483,135290486,,,Jamón de Pechuga de Pavo Casa Europa Empaque 200 g,CASA EUROPA,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/135290483/jamon-de-pechuga-de-pavo-casa-europa-empaque-200-g/135290486,https://www.tottus.com.pe/tottus-pe/articulo/135290483/jamon-de-pechuga-de-pavo-casa-europa-empaque-200-g/135290486,CATG10120,Jamón de Pavo y Pavita,J0501011302,16.9,16.9,16.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41495932_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
126044028,126044029,,,Jamón de Pierna Ahumada Casa Europa x Kg,CASA EUROPA,Empaque 100 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/126044028/jamon-de-pierna-ahumada-casa-europa-x-kg/126044029,https://www.tottus.com.pe/tottus-pe/articulo/126044028/jamon-de-pierna-ahumada-casa-europa-x-kg/126044029,CATG10120,Jamón de Pavo y Pavita,J0501011301,85.5,85.5,85.5,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43197957_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
123561790,123561791,,,Jamón Crocante Casa Europa x Kg,CASA EUROPA,Empaque 100 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/123561790/jamon-crocante-casa-europa-x-kg/123561791,https://www.tottus.com.pe/tottus-pe/articulo/123561790/jamon-crocante-casa-europa-x-kg/123561791,CATG10120,Jamón de Pavo y Pavita,J0501011301,79.9,79.9,79.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41001233_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
125593593,125595597,,,Jamón de Pechuga de Pavo Casa Europa x Kg,CASA EUROPA,Empaque 100 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/125593593/jamon-de-pechuga-de-pavo-casa-europa-x-kg/125595597,https://www.tottus.com.pe/tottus-pe/articulo/125593593/jamon-de-pechuga-de-pavo-casa-europa-x-kg/125595597,CATG10120,Jamón de Pavo y Pavita,J0501011302,82.5,82.5,82.5,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/41663461_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
144752265,144752266,,,Jamón de Pechuga de Pavo La Genovesa con Aceite de Oliva Empaque 150 g,LA GENOVESA,Empaque 150 g,https://www.tottus.com.pe/tottus-pe/articulo/144752265/JAMON%20PECHUGA%20PAVO%20NAT%20AC%20OLIV%20X%20150G/144752266,https://www.tottus.com.pe/tottus-pe/articulo/144752265/JAMON%20PECHUGA%20PAVO%20NAT%20AC%20OLIV%20X%20150G/144752266,CATG10120,Jamón de Pavo y Pavita,J0501011302,14.5,14.5,14.5,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43545500_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
115813542,115813543,,,Jamón Pecho Pavita San Fernando 200 g,SAN FERNANDO,Envase 200 g,https://www.tottus.com.pe/tottus-pe/articulo/115813542/Jam%C3%B3n%20Pecho%20Pavita%20San%20Fernando%20200%20g/115813543,https://www.tottus.com.pe/tottus-pe/articulo/115813542/Jam%C3%B3n%20Pecho%20Pavita%20San%20Fernando%20200%20g/115813543,CATG10120,Jamón de Pavo y Pavita,J0501011302,13.9,13.9,13.9,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/40855761_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
115776619,115776620,,,Jamón de Pavita Otto Kunz Empaque 200 g,OTTO KUNZ,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/115776619/jamon-de-pavita-otto-kunz-empaque-200-g/115776620,https://www.tottus.com.pe/tottus-pe/articulo/115776619/jamon-de-pavita-otto-kunz-empaque-200-g/115776620,CATG10120,Jamón de Pavo y Pavita,J0501011302,14.9,14.9,14.9,,False,True,PEN,,0,,2026-05-03 20:31,Por TOTTUS,,False
116966674,116966676,,,Jamón de pavita San Fernando de 460 g,SAN FERNANDO,460 g,https://www.tottus.com.pe/tottus-pe/articulo/116966674/Jam%C3%B3n%20de%20pavita%20San%20Fernando%20de%20460%20g/116966676,https://www.tottus.com.pe/tottus-pe/articulo/116966674/Jam%C3%B3n%20de%20pavita%20San%20Fernando%20de%20460%20g/116966676,CATG10120,Jamón de Pavo y Pavita,J0501011302,22.5,22.5,22.5,,False,True,PEN,,0,,2026-05-03 20:31,Por TOTTUS,,False
113709953,113709954,,,Jamón de Pechuga de Pavo Braedt Balance Empaque 200 g,BRAEDT,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/113709953/jamon-de-pechuga-de-pavo-braedt-balance-empaque-200-g/113709954,https://www.tottus.com.pe/tottus-pe/articulo/113709953/jamon-de-pechuga-de-pavo-braedt-balance-empaque-200-g/113709954,CATG10120,Jamón de Pavo y Pavita,J0501011302,16.5,16.5,16.5,,False,True,PEN,,0,,2026-05-03 20:31,Por TOTTUS,,False
115915923,115915924,,,Jamon Braseado Tottus 150 g,TOTTUS,Envase 150 g,https://www.tottus.com.pe/tottus-pe/articulo/115915923/Jamon%20Braseado%20Tottus%20150%20g/115915924,https://www.tottus.com.pe/tottus-pe/articulo/115915923/Jamon%20Braseado%20Tottus%20150%20g/115915924,CATG10120,Jamón de Pavo y Pavita,J0501011301,12.9,12.9,12.9,,False,True,PEN,,0,,2026-05-03 20:31,Por TOTTUS,,False
124384432,124384433,,,Jamón de Pechuga de Pavo Salchichería Alemana Empaque 200 g,SALCHICHERIA ALEMANA,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/124384432/jamon-de-pechuga-de-pavo-salchicheria-alemana-200-gr/124384433,https://www.tottus.com.pe/tottus-pe/articulo/124384432/jamon-de-pechuga-de-pavo-salchicheria-alemana-200-gr/124384433,CATG10120,Jamón de Pavo y Pavita,J0501011302,16.9,13.9,13.9,17.8,True,True,PEN,,0,,2026-05-03 20:31,Por TOTTUS,,False
126043910,126043911,,,Jamón Artesano Casa Europa x Kg,CASA EUROPA,Empaque 100 g Aprox.,https://www.tottus.com.pe/tottus-pe/articulo/126043910/jamon-artesano-casa-europa-x-kg/126043911,https://www.tottus.com.pe/tottus-pe/articulo/126043910/jamon-artesano-casa-europa-x-kg/126043911,CATG10120,Jamón de Pavo y Pavita,J0501011301,87.5,87.5,87.5,,False,True,PEN,,0,,2026-05-03 20:31,Por TOTTUS,,False
124384438,124384441,,,Jamón de Pechuga de Pavo Ahumado Salchichería Alemana Empaque 200 g,SALCHICHERIA ALEMANA,Empaque 200 g,https://www.tottus.com.pe/tottus-pe/articulo/124384438/jamon-pechuga-de-pavo-ahumado-salchicheria-alemana-200gr/124384441,https://www.tottus.com.pe/tottus-pe/articulo/124384438/jamon-pechuga-de-pavo-ahumado-salchicheria-alemana-200gr/124384441,CATG10120,Jamón de Pavo y Pavita,J0501011302,17.9,17.9,17.9,,False,True,PEN,,0,,2026-05-03 20:31,Por TOTTUS,,False
113707258,113707259,,,Jamón Ahumado Pavita San Fernando 150 g,SAN FERNANDO,Empaque 150g,https://www.tottus.com.pe/tottus-pe/articulo/113707258/jamon-ahumado-pavita-san-fernando-150-g/113707259,https://www.tottus.com.pe/tottus-pe/articulo/113707258/jamon-ahumado-pavita-san-fernando-150-g/113707259,CATG10120,Jamón de Pavo y Pavita,J0501011302,11.5,10.5,10.5,8.7,True,True,PEN,,0,,2026-05-03 20:31,Por TOTTUS,,False
127976211,127976213,,,Jamón de Pavo Braedt Empaque 480 g,BRAEDT,Empaque 480 g,https://www.tottus.com.pe/tottus-pe/articulo/127976211/jamon-de-pavo-braedt-empaque-480-g/127976213,https://www.tottus.com.pe/tottus-pe/articulo/127976211/jamon-de-pavo-braedt-empaque-480-g/127976213,CATG10120,Jamón de Pavo y Pavita,J0501011302,20.5,20.5,20.5,,False,True,PEN,,0,"https://media.tottus.com.pe/tottusPE/43248357_1/width=240,height=240,quality=70,format=webp,fit=pad",2026-05-03 20:31,Por TOTTUS,,False
